"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
3,1,2,3,5,2,3,1,5,5,2,1,1,5,4,2,4,3,2,5,3,5,1,5,5,1,5,1,5,5,2,1,1,2,4,3,4,3,5,5,1,2,1,5,5,2,1,2,2,3,3,4,2,5,5,1,3,1,4,5,25,34,19,48,56
2,5,2,5,5,1,5,1,5,5,4,1,2,5,2,2,5,2,5,5,1,5,1,4,2,1,3,1,5,5,1,3,1,5,5,1,3,2,5,4,1,1,3,4,5,3,5,1,5,5,1,5,1,5,3,1,1,2,5,3,19,42,19,58,49
5,4,5,1,3,4,5,5,1,5,4,5,5,1,3,4,2,4,4,4,4,5,5,1,5,5,5,5,1,3,4,5,5,3,3,3,5,5,1,4,4,5,5,1,4,4,5,5,1,4,3,5,4,1,4,4,5,5,1,4,48,56,58,17,46
4,4,3,4,3,4,3,3,2,4,3,3,4,4,4,3,4,4,4,4,4,3,2,2,3,3,4,3,3,3,2,3,4,4,4,2,2,3,3,3,3,2,4,3,3,4,2,3,4,3,3,3,4,3,3,3,3,3,4,3,38,36,40,40,40
3,5,5,2,5,3,5,5,1,5,4,5,5,4,4,1,5,5,4,5,4,5,4,1,1,5,4,5,2,5,1,4,5,4,5,5,4,5,4,5,2,5,5,2,5,2,5,5,5,5,5,5,5,4,5,3,5,4,4,5,38,57,58,37,55
1,4,4,4,3,3,4,1,4,3,4,3,1,5,1,1,4,4,4,3,1,4,1,4,3,1,4,3,5,1,1,3,4,4,3,3,2,1,5,3,1,1,1,4,2,1,2,3,4,2,1,4,1,5,3,1,1,2,5,1,19,36,26,53,28
2,2,4,1,3,5,5,4,2,5,1,2,4,3,5,1,2,4,5,4,5,2,3,2,5,2,1,4,1,4,2,4,4,5,4,5,3,5,2,5,3,1,4,1,5,2,2,5,1,4,5,5,5,3,4,2,1,2,1,5,35,30,48,27,53
5,4,2,4,5,4,4,2,4,5,5,2,5,4,3,4,2,5,4,4,5,2,4,1,4,4,2,4,5,5,2,2,4,5,4,2,1,4,5,4,5,4,5,4,5,5,4,5,5,5,4,4,5,4,5,5,3,4,4,5,50,34,49,49,54
2,4,2,5,1,2,4,1,5,5,2,1,2,4,4,3,5,4,5,4,2,2,1,5,2,1,4,3,4,5,2,4,3,5,3,3,2,1,5,3,1,2,4,4,5,5,4,4,5,1,2,4,1,5,4,2,1,3,3,4,27,37,29,55,41
4,4,5,3,2,3,5,2,4,3,4,2,5,3,2,1,3,4,2,2,2,2,1,4,2,2,4,2,2,2,1,4,5,4,3,3,1,5,3,2,4,1,5,1,4,4,2,5,2,2,2,4,4,2,2,4,2,4,2,3,34,34,47,32,29
4,4,4,4,4,4,4,1,4,4,4,1,5,4,2,4,4,4,4,5,4,4,4,2,5,1,1,4,4,2,2,4,4,5,5,2,4,4,2,4,2,1,4,4,5,5,2,4,5,4,3,4,4,2,4,2,1,4,4,2,37,34,46,44,46
5,3,5,1,4,3,4,5,1,5,4,2,5,1,5,5,3,4,1,3,4,4,5,1,5,5,2,5,1,4,5,5,4,1,3,3,3,5,1,4,5,2,5,1,5,5,3,5,1,2,3,3,5,1,5,4,1,5,1,5,51,35,58,12,50
2,5,4,2,2,4,5,5,2,5,2,2,5,1,4,2,5,5,4,4,4,4,4,2,1,2,5,5,1,4,1,5,4,4,2,2,4,5,1,4,2,1,5,1,5,2,5,5,4,2,2,5,5,1,4,2,4,5,1,4,27,50,57,24,41
4,4,1,2,5,5,5,1,2,5,3,3,3,3,5,5,3,3,4,5,4,2,1,2,4,2,5,4,2,5,4,3,1,1,5,3,2,4,2,4,2,2,3,3,4,5,3,2,3,5,5,4,2,1,5,3,2,1,2,4,45,38,26,27,56
2,5,2,1,4,2,5,2,1,4,2,4,5,1,4,1,4,2,1,4,1,4,4,1,4,2,5,2,1,4,2,5,2,1,4,4,2,5,2,4,2,2,5,1,4,1,2,4,2,5,1,5,5,2,4,2,2,2,1,4,22,45,40,15,49
2,4,5,4,2,1,5,2,2,5,5,4,4,4,3,2,5,4,4,5,3,5,2,2,5,3,4,4,3,2,2,5,4,5,3,4,5,4,2,4,4,5,5,2,5,2,5,5,5,5,4,5,4,2,3,4,5,5,3,2,36,57,48,38,44
3,4,4,3,3,4,5,3,3,5,4,1,5,2,4,3,2,4,4,5,3,4,5,1,5,4,4,2,2,4,2,5,4,4,4,4,2,5,2,4,3,4,5,2,5,4,2,3,4,5,3,5,5,1,5,4,5,4,2,4,41,43,49,30,53
5,5,4,3,5,4,5,4,2,5,5,5,5,1,4,4,5,3,2,5,4,5,4,1,5,4,5,5,2,5,4,5,3,2,5,4,5,4,1,4,4,5,5,2,5,4,5,4,4,5,4,5,5,2,4,4,4,5,1,4,50,59,51,23,56
1,4,5,4,5,2,5,5,5,5,4,2,5,4,4,2,5,4,4,5,1,5,5,5,5,5,1,5,4,5,1,5,5,5,5,3,2,5,5,4,2,1,5,4,5,2,4,5,5,5,2,4,5,5,5,2,1,5,4,5,27,39,59,54,58
2,4,1,5,5,1,5,1,5,4,3,2,5,4,3,2,1,3,5,3,1,5,1,4,3,2,2,2,5,5,1,4,2,5,4,3,5,2,4,4,1,1,5,1,5,4,3,2,5,4,1,5,3,4,3,2,2,4,3,4,23,39,31,50,47
4,5,3,1,5,1,5,2,2,5,5,3,4,3,2,1,5,4,3,5,2,5,3,2,4,2,5,2,3,4,1,4,4,4,5,1,4,4,3,3,4,5,4,2,4,4,5,3,4,4,1,5,4,2,2,4,5,5,3,3,30,56,42,32,46
2,2,4,2,2,5,4,2,2,4,2,2,4,2,4,1,2,4,4,3,4,2,2,2,5,3,2,4,2,2,1,4,2,3,4,3,2,4,2,5,3,2,4,2,4,1,2,2,2,1,4,4,4,3,3,2,2,3,2,2,31,30,39,28,39
4,4,4,4,4,3,3,3,4,4,1,3,3,4,4,3,3,3,4,4,3,1,1,3,4,2,3,5,3,2,4,4,3,3,4,1,2,3,4,2,5,2,4,2,1,3,3,1,3,3,2,4,3,3,3,2,5,3,5,3,33,37,36,42,38
3,3,2,4,5,4,4,3,5,5,5,2,4,5,5,5,4,4,5,5,4,2,4,2,5,2,4,2,5,5,4,3,1,5,5,2,1,4,4,4,4,2,4,4,5,5,4,2,5,5,2,4,4,4,4,5,2,2,5,5,45,35,36,53,58
2,3,3,1,5,3,5,4,1,5,3,2,5,1,5,1,3,3,1,5,4,4,3,2,5,4,3,3,1,5,2,3,4,1,5,5,5,4,3,5,3,1,5,1,5,2,2,3,4,4,5,4,5,2,5,3,1,4,1,5,37,36,46,19,59
4,5,4,1,4,1,5,5,1,5,5,5,5,1,5,2,1,4,1,4,3,5,5,1,4,4,5,5,1,5,2,5,4,3,5,4,5,5,1,5,4,5,5,1,5,4,5,5,5,4,5,5,5,1,4,4,5,5,1,5,42,56,57,18,55
2,5,4,4,4,1,5,2,5,4,4,4,5,3,4,1,4,5,4,4,1,5,5,3,2,2,4,4,4,4,1,5,4,4,4,2,5,4,4,4,2,2,5,2,4,2,3,4,4,5,1,5,5,2,4,3,4,5,4,4,22,51,52,43,47
2,5,4,3,5,1,5,4,4,5,3,3,5,4,4,1,5,4,3,5,1,5,3,2,5,1,4,3,4,5,1,5,4,5,5,1,5,4,5,5,3,2,5,3,5,2,5,4,5,5,2,5,4,4,5,3,3,2,4,4,21,52,46,46,58
3,5,4,2,5,2,4,4,2,5,4,4,4,2,4,3,5,3,2,5,2,4,3,2,5,4,4,4,2,5,2,4,2,3,5,4,4,4,2,3,2,4,4,2,5,4,5,5,4,5,2,4,4,1,5,4,4,5,1,4,36,51,46,25,56
5,5,1,5,4,4,5,2,2,5,5,4,4,4,4,5,5,1,5,4,2,5,1,1,4,5,5,1,5,4,2,5,1,5,4,1,2,2,1,2,5,5,4,5,2,5,2,1,5,4,2,5,2,1,5,5,5,2,4,2,46,53,22,43,44
4,4,5,2,4,4,5,4,2,5,1,2,4,1,5,2,5,4,4,5,2,5,5,1,5,2,5,4,2,5,4,4,4,4,5,2,4,4,1,4,4,2,2,2,5,2,5,5,4,5,4,5,4,2,4,5,4,5,1,5,36,50,50,26,57
1,4,2,4,4,2,3,4,4,5,3,2,3,3,3,2,5,4,5,5,2,4,2,3,4,4,3,2,4,5,1,4,3,4,5,1,2,3,4,4,2,1,3,4,5,2,2,3,4,5,2,3,2,4,5,2,2,2,4,3,24,35,33,47,53
1,4,4,4,5,1,5,4,4,3,3,2,4,2,3,1,5,5,4,5,1,5,4,4,4,2,4,3,4,4,1,4,4,5,4,1,4,3,5,4,2,2,4,2,3,1,4,5,5,5,1,4,4,5,4,2,1,3,2,2,17,44,47,46,46
3,5,3,2,2,1,5,5,1,4,3,2,5,1,3,2,5,5,1,4,1,5,5,1,5,5,5,3,2,3,3,5,5,4,3,3,5,5,1,4,4,2,5,1,5,1,5,5,5,2,3,5,5,1,3,3,4,5,1,3,32,53,56,21,41
1,5,2,3,5,1,4,4,4,4,5,4,4,4,4,1,5,5,4,5,1,4,4,2,5,2,5,2,2,5,1,4,4,3,5,2,3,4,4,5,2,4,4,2,5,2,3,4,4,5,2,5,5,4,5,2,4,3,4,4,22,50,45,40,57
5,5,3,2,5,4,5,3,3,4,5,2,5,4,4,4,5,3,4,5,4,3,2,2,4,4,3,3,4,5,2,4,2,5,5,2,2,3,4,3,4,2,3,3,5,5,5,4,5,4,4,5,4,3,4,5,4,2,4,4,48,45,37,43,52
1,4,5,1,4,1,5,5,1,3,1,5,5,1,4,1,5,4,4,5,1,5,5,1,5,5,5,5,1,5,3,5,4,1,5,3,5,5,2,4,1,1,5,1,5,1,5,5,1,4,5,5,5,4,4,1,1,5,1,4,24,51,58,19,52
4,5,3,1,5,3,4,5,3,5,4,4,5,2,4,3,4,2,2,4,3,5,4,2,5,3,4,3,2,5,4,4,2,2,4,3,4,4,2,5,3,4,5,2,5,4,5,4,2,4,4,4,5,2,5,3,3,4,2,4,41,50,46,24,55
1,3,3,4,5,1,3,2,4,5,3,3,2,4,5,1,3,4,4,5,1,5,2,4,2,3,3,4,4,5,1,4,3,5,5,1,2,3,5,5,3,3,2,3,5,1,3,2,5,5,1,4,4,4,5,1,2,4,3,5,18,38,35,49,57
3,5,4,4,4,1,5,4,3,4,4,4,4,2,3,2,1,4,4,4,2,5,4,4,4,3,4,4,3,5,2,4,4,3,5,3,5,4,3,3,2,2,5,3,5,2,5,5,4,5,2,5,4,3,4,4,4,3,4,4,30,49,49,40,50
2,4,5,4,5,4,4,5,3,5,5,4,4,4,4,4,5,5,4,5,3,4,5,4,5,4,4,5,3,5,1,4,4,5,5,3,4,4,4,5,3,4,4,3,5,4,5,5,5,5,5,4,5,4,5,4,4,5,4,5,42,50,56,47,59
4,4,2,2,5,3,4,5,2,5,5,3,5,2,5,2,5,1,5,5,2,5,5,1,5,5,4,2,2,5,2,5,2,1,5,3,2,4,1,5,3,4,5,2,5,4,3,2,3,5,4,3,5,1,5,4,5,2,2,5,41,47,40,24,60
1,4,2,3,5,1,4,3,3,4,4,4,3,4,5,1,2,2,3,5,3,4,3,2,5,2,2,4,4,5,1,4,2,2,5,4,3,3,2,5,2,3,3,4,5,1,4,2,3,3,4,3,3,2,5,2,2,4,4,5,26,39,34,36,57
2,5,2,2,5,5,5,5,1,5,4,2,5,3,5,3,5,2,4,3,4,5,2,1,5,3,5,5,2,5,1,5,3,5,4,4,5,2,2,5,3,4,4,2,5,3,5,4,5,3,4,5,5,2,5,3,5,4,2,3,39,56,43,31,53
4,5,3,1,5,4,5,4,2,5,5,4,4,1,5,2,5,2,2,5,4,5,4,1,5,5,5,4,1,5,2,5,3,3,5,2,5,3,1,5,4,2,4,1,5,2,5,5,1,5,5,5,5,1,5,2,4,3,1,5,41,55,44,16,60
2,4,2,4,2,1,4,3,2,5,2,4,4,1,2,1,4,4,4,1,1,5,2,1,5,3,4,4,2,1,2,4,4,1,2,1,5,4,1,3,2,1,5,1,2,4,4,5,2,2,1,4,5,2,4,2,2,5,1,1,22,45,47,22,30
2,5,5,2,1,3,5,5,2,4,5,2,5,2,5,1,4,5,4,1,2,5,5,2,2,2,5,5,1,2,2,5,5,4,1,5,5,5,1,5,1,1,5,2,5,4,5,5,4,5,2,5,5,1,5,2,2,5,1,4,31,49,60,26,40
4,5,5,2,5,5,5,5,1,5,5,5,5,1,5,4,5,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,4,5,5,5,2,5,4,5,5,2,5,5,5,5,1,5,5,5,5,1,5,57,60,60,17,59
1,4,5,4,4,1,5,2,4,3,2,2,2,4,2,2,2,4,3,5,1,5,1,4,4,2,4,4,4,4,1,3,5,5,4,2,5,2,4,5,1,4,2,2,1,1,4,5,5,4,1,4,2,4,4,1,2,2,2,1,16,44,36,45,41
1,5,2,5,4,1,5,5,4,5,5,5,5,5,2,1,5,5,5,5,1,5,2,5,5,4,4,2,5,4,1,5,5,5,5,1,2,5,5,4,1,1,5,5,3,1,5,5,5,5,1,5,5,5,4,1,1,5,5,1,19,48,51,59,47
2,4,2,4,5,4,4,2,4,5,2,2,3,4,4,1,4,2,4,5,4,4,2,4,4,2,3,2,4,5,2,4,2,5,5,3,3,4,5,5,1,1,2,4,4,2,4,2,5,5,4,3,2,5,5,2,2,2,4,4,29,38,27,52,56
1,4,2,1,2,2,5,2,4,5,3,1,5,4,5,1,2,2,4,1,4,5,2,2,5,1,2,3,1,5,1,4,2,4,1,5,2,3,4,5,1,1,5,1,5,1,1,3,4,1,2,5,4,4,2,1,1,5,1,5,23,33,38,34,42
3,5,4,1,5,3,5,5,2,5,4,5,4,1,4,3,5,4,2,5,3,5,2,1,5,5,5,2,1,5,2,5,4,1,5,5,2,5,4,5,5,5,4,1,5,3,2,5,1,5,2,5,3,4,5,3,5,2,1,3,41,54,44,20,57
4,5,3,1,5,4,5,5,1,5,5,3,4,1,4,2,5,5,5,5,4,5,5,4,5,5,5,5,1,5,1,5,5,5,5,4,4,5,5,5,5,1,4,2,5,4,5,5,5,5,5,5,5,5,5,5,3,5,4,5,48,51,56,39,59
5,5,5,4,2,3,5,1,4,4,2,4,5,2,4,5,5,5,5,4,1,5,2,2,2,1,4,4,2,3,5,5,5,5,4,3,5,5,4,2,1,3,4,2,4,5,5,5,5,1,2,5,2,4,2,3,4,4,2,3,36,55,47,41,35
5,5,4,2,5,3,5,5,3,5,3,3,5,2,5,3,5,1,2,5,4,5,1,2,5,2,5,3,2,4,3,5,3,1,5,3,5,3,4,5,2,2,5,3,5,3,5,5,2,5,4,5,4,4,5,4,5,3,2,5,39,55,42,29,59
1,5,3,4,5,1,5,3,3,5,4,4,5,4,3,1,4,4,5,5,1,4,1,3,4,4,4,3,4,5,1,4,4,5,5,2,3,4,4,5,4,3,5,2,5,1,4,4,5,5,3,5,5,4,5,1,4,3,4,4,24,49,44,47,56
5,5,5,1,4,4,5,5,1,4,5,5,5,1,4,4,5,5,2,3,4,5,5,1,5,5,5,4,1,5,2,5,5,2,4,2,3,5,1,4,4,5,5,1,5,4,5,5,1,1,4,5,5,1,3,5,5,5,1,4,48,58,59,14,46
1,4,1,2,5,4,4,2,3,4,4,2,4,4,4,2,3,2,3,5,3,3,2,2,4,2,1,2,2,5,1,4,1,3,5,3,2,4,4,4,2,1,4,2,5,1,2,2,3,4,3,3,4,3,4,2,2,2,3,4,28,31,30,34,53
1,4,5,4,4,3,3,4,5,4,1,1,3,4,3,1,4,5,5,4,3,3,5,2,1,2,1,5,5,4,1,2,5,4,3,2,2,5,2,3,1,1,3,5,4,1,2,5,2,1,4,4,5,2,1,1,1,5,5,3,21,28,55,45,35
2,5,3,5,4,2,5,5,3,5,5,4,3,5,4,5,5,4,5,2,3,3,4,3,4,5,5,3,5,4,2,4,4,5,3,3,3,4,4,4,5,1,4,5,5,5,5,5,5,3,2,5,5,5,3,5,1,2,5,3,44,46,46,55,44
2,2,4,5,4,2,4,4,4,5,2,2,4,4,4,2,3,4,5,4,2,5,2,4,5,2,2,5,5,4,2,3,4,5,4,3,4,4,5,5,1,1,5,2,5,2,2,5,5,2,2,4,4,5,4,2,2,5,2,4,24,34,50,51,50
5,5,3,4,5,5,5,1,2,5,5,2,4,5,5,5,5,4,4,5,4,5,2,2,5,2,4,2,3,5,4,5,5,5,5,3,3,4,2,5,3,2,4,1,5,5,2,5,4,5,5,5,5,1,5,3,3,2,4,5,49,46,41,37,60
4,2,4,2,5,4,3,4,2,5,2,2,4,2,5,2,3,4,3,5,4,4,4,1,5,2,4,4,2,5,5,3,4,2,5,3,2,5,4,5,3,3,4,1,5,3,2,5,1,5,4,3,5,2,5,3,3,4,1,5,39,34,51,23,60
4,4,4,2,2,4,4,4,2,4,3,4,4,2,4,4,4,4,3,2,4,4,4,3,4,2,4,4,2,4,4,4,4,2,2,4,4,4,2,4,2,4,4,2,4,3,4,4,2,2,4,4,4,2,4,3,4,4,2,4,41,48,48,26,40
4,5,2,4,5,5,5,2,1,5,4,5,4,4,5,2,5,4,2,5,5,5,2,1,5,2,5,4,4,5,2,5,2,5,5,5,5,4,5,5,2,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,5,2,5,46,59,42,41,60
1,3,4,3,3,4,4,3,2,5,2,2,4,3,4,3,4,4,3,3,2,4,3,2,3,4,4,4,2,3,4,2,4,4,4,3,3,3,2,3,2,2,4,3,4,3,4,4,4,3,2,4,4,3,4,3,2,4,2,3,33,38,45,33,42
3,4,2,3,2,3,3,4,3,5,3,3,5,3,3,3,4,4,3,3,1,5,3,3,2,2,4,3,3,3,2,3,3,3,4,2,3,4,3,4,3,2,5,3,3,3,4,3,3,3,1,3,4,3,3,3,3,4,3,3,29,41,44,36,38
3,5,5,1,5,4,5,5,1,5,5,5,5,1,5,3,5,5,2,5,4,5,4,1,5,4,5,5,1,5,2,5,5,1,5,5,4,5,1,4,4,3,5,1,5,3,5,5,5,5,4,5,5,1,5,5,4,5,1,5,46,56,59,17,59
2,4,5,3,3,3,4,4,3,3,2,3,3,2,3,2,3,4,4,2,3,4,4,3,4,4,3,4,3,3,2,4,3,2,2,3,3,4,2,3,4,3,3,2,3,4,3,3,3,2,3,4,3,4,4,3,3,3,4,3,35,41,43,35,35
4,5,4,2,4,3,4,4,2,4,4,4,4,2,3,2,5,4,2,4,3,4,4,2,5,3,4,4,2,4,2,4,4,2,5,3,2,4,2,4,4,2,4,2,5,4,4,4,3,4,3,4,4,2,4,4,4,4,2,4,39,46,48,25,50
2,5,5,4,4,2,5,5,1,5,4,4,5,2,4,2,5,5,4,5,1,5,4,2,4,5,4,5,3,5,1,5,5,5,5,3,5,5,3,4,5,4,5,2,5,1,5,5,5,5,1,5,4,2,4,4,4,5,3,4,31,56,58,36,54
4,5,2,1,1,4,4,4,1,4,2,2,5,2,2,5,5,2,2,1,4,4,5,5,5,2,4,3,2,2,5,4,1,2,1,4,2,3,2,4,2,3,4,2,3,4,5,2,2,2,4,4,4,2,2,2,4,2,1,2,42,46,37,24,29
5,5,2,1,5,2,5,2,1,4,5,5,4,2,4,2,5,1,1,4,2,5,2,2,4,4,4,2,2,5,2,5,2,1,4,2,5,4,1,4,4,5,4,2,5,2,5,2,5,4,2,5,4,1,4,4,4,3,1,4,36,58,32,20,51
2,4,4,2,3,2,4,3,2,4,3,4,4,2,3,2,4,4,3,3,2,4,4,2,4,4,4,3,2,2,2,4,4,2,4,3,4,4,2,2,3,4,4,2,4,2,4,4,2,3,2,4,4,2,4,3,4,2,2,2,30,48,44,25,38
5,5,5,3,4,5,5,5,1,5,3,2,3,3,5,4,1,5,4,5,5,5,3,2,4,5,5,3,2,5,5,5,5,5,5,5,2,5,4,5,5,2,5,1,5,5,2,5,4,1,5,5,5,4,1,5,3,2,5,5,57,42,51,38,50
1,4,1,3,4,2,4,1,2,3,1,2,4,2,5,2,3,2,4,3,1,5,1,4,1,1,3,2,3,5,3,4,1,5,3,2,2,2,5,3,1,2,4,3,4,2,3,2,4,1,2,4,2,5,2,2,2,2,3,4,20,38,24,43,38
4,5,4,2,5,4,5,2,2,4,5,3,4,4,4,2,5,4,4,5,4,4,2,1,4,4,3,2,3,5,2,5,4,4,5,4,3,5,3,4,4,2,4,2,2,4,3,2,4,5,4,5,4,3,3,4,4,4,4,4,45,47,41,36,50
1,5,2,5,4,1,5,4,3,1,2,5,3,2,2,1,5,3,4,4,1,5,4,3,1,3,3,4,3,4,1,4,2,5,3,1,4,4,3,1,2,4,5,3,5,1,5,5,5,4,2,5,5,3,4,3,4,5,2,2,19,54,46,41,35
4,4,4,4,5,3,4,2,4,3,4,5,4,2,4,1,3,2,4,4,5,4,3,2,5,4,4,2,2,5,1,4,5,5,4,3,2,4,4,4,5,4,4,1,5,5,2,5,4,4,5,4,4,4,3,5,4,2,5,3,45,44,41,41,49
5,5,1,5,4,2,5,5,4,5,5,5,4,5,5,5,5,1,2,2,1,5,1,1,5,5,5,1,5,5,4,4,1,5,2,2,5,2,4,5,5,4,4,5,4,5,5,4,5,2,1,5,4,4,4,5,4,5,4,4,45,57,33,49,47
2,3,3,4,3,1,4,3,3,3,4,3,4,3,3,2,3,4,4,4,2,4,3,3,4,4,4,2,3,3,2,3,2,3,3,2,4,3,3,2,3,2,4,3,3,2,4,3,3,4,3,4,3,4,3,2,3,2,3,3,29,41,36,39,38
5,4,5,1,5,3,5,5,1,5,3,5,5,1,4,3,5,3,1,4,3,5,5,1,3,3,5,5,1,5,4,5,4,1,5,3,5,5,2,3,3,4,5,1,5,3,5,5,1,5,3,5,5,1,5,3,5,5,1,3,39,58,57,13,52
4,4,4,2,4,4,4,4,2,5,4,4,4,2,4,4,5,4,2,5,4,4,4,4,5,4,4,4,2,5,2,4,4,2,4,4,4,4,2,5,4,4,4,2,4,4,4,4,2,4,3,4,4,2,4,4,4,4,2,4,45,49,48,26,53
1,5,5,1,2,1,5,5,1,4,5,5,5,1,1,1,5,5,1,3,1,5,5,1,5,5,5,5,1,5,1,5,5,3,4,1,5,5,1,5,4,5,5,1,3,1,3,5,3,4,1,5,5,1,3,4,5,5,1,1,26,58,60,16,40
1,2,5,5,2,4,3,3,5,3,1,2,4,4,2,1,2,4,4,3,4,2,2,5,2,1,2,5,4,2,1,3,5,5,3,1,2,2,5,5,1,1,4,4,2,1,2,5,5,2,3,4,2,5,2,1,1,3,4,2,20,26,44,55,30
4,5,2,2,4,5,5,4,1,5,4,5,5,1,5,2,5,4,4,4,4,5,5,1,5,5,4,3,1,5,2,5,5,5,5,4,5,5,1,5,5,5,5,1,5,5,5,5,2,5,4,5,5,1,3,5,5,2,2,4,49,59,50,22,55
2,5,4,1,1,4,5,4,4,5,1,2,5,2,2,1,5,4,4,1,4,4,5,4,4,1,1,4,2,1,1,5,4,5,1,4,4,5,4,2,1,1,5,2,2,1,5,4,4,1,4,5,5,4,2,1,1,4,2,1,25,43,53,38,23
4,5,5,2,1,5,5,5,1,4,4,5,5,1,5,1,4,5,4,2,5,5,5,2,5,2,5,2,1,1,1,4,5,4,2,5,3,5,1,5,4,5,5,1,5,1,5,5,4,1,5,5,4,1,4,2,4,5,1,5,39,55,56,23,40
4,5,5,4,4,4,5,5,2,5,4,3,4,2,5,4,4,5,4,1,4,5,2,2,5,5,2,4,4,4,2,5,5,4,2,4,5,5,4,4,2,2,4,3,4,4,4,5,5,1,2,4,5,2,4,4,1,5,1,4,43,45,54,37,43
1,5,3,5,1,5,4,5,4,4,4,2,5,5,4,4,1,5,5,2,4,1,5,5,5,4,4,4,4,1,2,4,4,5,2,4,2,5,5,4,5,2,5,4,1,4,2,5,5,2,4,4,5,4,1,3,2,4,5,3,44,33,55,56,30
1,4,1,4,5,2,4,2,4,5,5,2,2,4,5,1,4,3,5,5,2,3,1,3,5,2,3,2,4,5,1,3,2,5,5,2,2,2,4,5,2,2,2,4,5,3,3,4,5,5,2,4,2,4,5,4,3,1,4,5,27,37,24,50,60
4,5,2,5,5,5,5,2,2,5,4,3,5,4,5,5,5,4,4,5,4,3,2,2,1,2,4,3,5,5,5,5,4,5,5,3,5,4,4,5,4,2,4,5,5,5,5,2,5,5,2,5,4,4,5,4,4,5,5,5,47,51,41,50,56
2,5,5,2,5,1,5,5,4,5,3,5,5,2,4,1,1,5,2,4,4,5,5,1,5,4,5,5,2,5,1,5,5,4,4,4,5,5,3,5,1,2,5,2,5,2,5,5,4,3,3,5,5,3,5,2,3,5,1,4,28,51,60,30,54
4,3,3,4,5,4,4,5,1,5,4,1,4,4,4,2,2,4,5,5,4,2,2,2,4,2,4,2,4,5,2,3,4,4,5,3,4,4,3,5,4,2,4,3,5,4,2,2,4,5,2,4,5,2,5,5,2,4,2,5,40,33,43,38,58
2,5,3,4,5,3,4,4,4,5,5,5,5,3,4,2,4,3,4,5,3,5,4,1,5,2,2,4,2,5,3,4,3,4,5,3,5,4,4,4,2,2,5,2,5,2,3,4,4,5,4,4,4,4,5,3,2,2,4,5,34,45,45,40,58
2,4,4,2,4,3,4,5,2,4,4,2,2,4,4,1,3,4,5,5,4,3,3,2,2,3,3,3,3,5,3,3,5,4,4,2,2,4,3,3,4,1,5,2,2,3,3,4,2,3,4,3,3,3,2,4,4,2,3,3,37,35,44,35,41
2,4,3,4,2,2,4,4,4,4,2,4,4,3,2,2,4,4,5,4,3,4,2,3,4,4,4,2,4,2,2,4,4,5,3,3,2,3,3,3,2,2,4,2,2,3,3,4,5,4,3,4,3,3,4,2,4,3,4,3,30,43,40,45,37
1,3,5,2,2,2,5,5,3,4,3,4,5,2,3,1,2,5,3,2,1,5,5,2,2,4,4,5,2,4,1,4,5,2,2,3,5,5,2,3,3,4,5,2,4,1,4,5,2,2,2,5,5,2,2,3,3,5,2,3,25,48,60,26,33
3,5,1,4,2,4,5,1,5,5,2,2,3,5,4,1,4,3,5,5,4,4,1,5,2,1,1,1,4,3,1,3,2,5,5,4,5,3,5,4,1,2,5,3,5,3,2,2,5,1,2,5,2,5,1,3,2,1,5,4,29,40,25,56,41
2,4,5,1,5,4,4,4,1,5,2,2,5,1,5,1,2,5,1,5,4,5,5,1,4,4,2,5,1,5,2,2,5,1,5,5,4,5,1,5,2,1,5,1,5,2,2,5,1,5,5,4,5,1,5,2,2,5,1,5,35,34,59,12,59
5,5,5,4,3,4,5,4,3,4,4,2,5,4,4,4,2,4,4,1,4,2,4,1,2,3,4,2,3,5,4,4,4,3,1,4,3,5,3,4,5,3,5,3,4,4,5,3,4,2,4,4,4,2,3,4,3,2,4,5,49,42,47,38,38
2,4,4,3,4,1,4,4,2,4,4,4,4,2,3,1,4,4,3,2,3,5,4,3,4,4,4,4,2,2,1,4,3,2,2,3,4,4,2,3,3,4,4,3,4,2,4,4,4,2,4,4,4,2,4,3,4,4,2,3,31,49,47,30,37
2,5,3,2,4,5,5,4,2,5,4,5,4,1,5,1,1,4,4,5,5,3,2,1,4,3,5,3,1,5,1,5,4,4,5,4,5,5,2,5,4,2,5,1,4,1,5,4,4,5,4,5,5,1,4,5,5,5,1,5,39,51,48,24,56
1,4,5,4,5,4,4,4,2,5,2,2,5,4,4,1,4,5,5,5,2,4,2,2,4,2,2,4,2,5,1,4,4,5,4,4,2,5,1,4,2,2,5,2,4,1,2,5,5,5,2,4,5,1,4,2,2,2,1,4,24,36,51,34,53
5,5,1,2,1,3,5,2,3,4,2,3,4,2,2,2,1,3,3,1,3,5,5,3,2,2,5,2,2,2,2,5,2,2,1,2,2,3,2,2,2,2,3,3,2,4,5,2,4,2,2,5,4,2,2,3,4,4,3,3,32,47,35,31,24
