"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
2,1,2,3,2,4,2,2,4,3,1,2,2,4,4,3,1,3,4,3,4,1,2,2,1,2,2,2,3,3,2,1,2,4,1,2,2,5,3,4,3,2,2,2,4,4,3,4,1,2,1,2,4,3,2,2,1,3,4,3,30,20,33,37,32
3,3,4,1,3,3,5,3,1,3,3,3,5,3,3,3,3,5,1,3,3,5,3,1,3,3,5,3,1,3,3,5,5,1,3,3,3,5,1,3,3,3,5,1,3,3,3,5,1,3,5,5,5,3,3,3,5,5,3,3,38,48,53,18,36
2,3,5,4,2,3,5,5,2,3,3,4,4,2,2,3,3,4,3,3,2,4,4,2,2,3,4,4,2,3,3,4,4,3,3,3,4,5,3,3,3,4,5,2,2,2,3,4,2,4,5,4,4,3,2,3,3,5,2,2,35,45,53,30,31
3,3,4,3,2,3,5,4,2,4,3,3,4,2,4,3,3,4,3,3,3,3,4,2,2,4,3,4,2,3,3,4,4,3,3,3,3,4,3,3,3,3,4,2,3,3,3,4,2,4,4,4,4,3,2,3,3,4,2,3,38,40,48,29,36
3,5,4,2,3,2,5,4,2,5,3,4,4,2,4,3,5,4,3,4,2,4,3,2,4,4,5,4,2,3,4,5,4,3,5,3,5,4,3,4,3,5,5,2,3,3,4,1,2,2,4,5,5,3,3,4,5,5,2,4,38,57,47,28,44
1,3,4,3,4,1,5,2,5,2,1,3,4,3,2,1,3,4,3,1,1,5,2,5,1,1,3,4,3,4,1,2,4,2,3,2,4,3,3,3,1,4,4,2,3,1,4,4,2,2,5,2,3,3,4,1,1,4,2,2,17,39,42,36,31
1,1,4,5,3,4,1,4,5,5,1,1,1,5,5,3,1,4,5,5,3,1,2,5,1,1,1,4,5,3,3,1,1,5,3,1,1,4,3,3,3,1,1,3,4,3,1,5,5,2,4,1,1,3,2,1,1,2,5,4,28,12,33,54,40
5,3,5,4,4,5,5,5,1,5,5,5,3,1,4,5,5,1,1,4,5,2,5,2,4,5,3,4,3,4,5,5,4,1,4,4,5,5,1,3,5,5,5,4,3,5,5,5,4,5,5,4,5,1,4,5,5,4,1,4,59,52,51,24,48
4,4,4,2,3,3,5,3,1,4,3,4,4,3,4,3,5,3,3,4,2,2,3,2,4,3,4,3,2,3,3,4,4,3,4,3,4,4,3,4,3,4,4,2,3,3,4,4,2,4,3,5,4,3,3,4,4,4,2,4,37,49,44,28,44
3,4,4,2,5,4,5,4,1,5,4,4,2,2,4,3,3,2,3,5,3,3,4,2,4,4,4,4,2,5,3,4,2,2,5,3,5,4,3,4,4,4,4,3,2,3,4,4,2,5,4,5,4,3,4,4,5,4,2,5,42,50,42,27,53
2,4,4,2,4,4,5,5,2,5,3,4,4,3,5,2,4,4,2,5,3,4,4,2,2,4,4,4,3,5,3,4,4,2,5,3,4,5,2,5,3,4,4,2,2,3,4,4,2,1,4,5,5,1,2,4,4,4,2,5,38,50,51,25,46
1,4,2,5,3,1,4,3,5,3,2,3,1,5,3,2,4,4,5,3,1,2,2,5,2,3,3,4,5,3,2,3,4,5,3,3,4,3,5,3,1,2,2,4,3,1,4,4,5,3,3,3,3,5,3,1,1,3,5,3,21,37,35,59,35
3,2,3,3,3,4,3,3,2,4,3,3,3,3,4,3,3,3,3,3,4,4,2,3,2,3,3,3,3,3,3,2,3,3,3,2,3,4,3,4,3,2,2,2,4,4,3,4,2,2,4,3,4,3,2,3,2,3,3,4,39,33,37,33,38
3,4,3,2,3,3,5,4,2,4,3,3,4,3,3,3,3,3,3,4,3,3,3,2,3,3,4,3,1,3,3,4,4,3,4,3,4,3,3,3,2,3,4,2,3,2,3,4,2,4,3,4,4,3,3,3,4,3,3,3,34,44,42,29,40
3,3,3,3,3,4,5,3,3,5,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,3,3,4,5,3,5,3,3,5,3,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,37,40,44,34,42
3,5,4,2,3,2,5,4,1,5,4,4,4,3,3,3,1,2,2,5,2,5,4,2,4,4,5,4,2,4,4,5,4,2,4,3,5,4,3,4,3,4,5,2,4,2,1,4,2,4,4,5,4,3,3,4,5,4,2,3,38,50,47,26,46
3,3,4,3,4,4,5,5,1,4,3,5,5,1,4,3,3,5,3,3,3,5,5,2,3,5,3,4,2,3,3,5,5,2,3,3,5,5,3,3,4,5,5,2,3,2,4,5,2,5,5,5,5,1,3,4,3,5,2,3,42,51,58,24,41
3,3,4,3,2,3,5,5,2,3,3,4,4,3,3,3,4,4,3,3,3,3,2,2,3,3,3,4,2,3,3,4,4,2,3,3,3,4,3,3,3,4,4,2,3,2,3,4,3,4,5,4,4,3,2,3,3,4,2,3,37,43,47,30,35
1,3,2,5,4,1,4,1,5,1,1,4,1,3,1,1,5,1,3,1,1,5,1,5,1,1,1,4,3,3,2,1,1,5,3,1,5,1,3,1,1,4,2,1,3,1,5,5,5,1,1,3,1,3,2,1,1,4,2,1,13,41,24,43,22
3,3,2,3,1,2,5,2,3,2,1,4,4,3,1,2,5,2,3,3,3,3,2,4,1,2,3,2,3,1,3,3,4,5,1,2,5,4,5,1,3,3,4,1,1,3,1,2,3,1,1,5,3,3,1,3,5,2,4,5,28,45,33,40,19
3,5,4,2,3,3,5,5,1,4,3,4,4,3,4,3,5,4,3,4,2,5,3,2,4,3,5,4,2,3,3,5,4,3,4,3,5,5,3,3,3,5,5,2,3,3,5,4,2,4,4,5,5,3,3,4,5,5,2,3,37,59,52,28,42
4,4,4,3,4,4,5,5,2,5,4,4,3,3,4,4,3,2,2,5,3,4,4,2,4,4,4,4,3,3,4,4,3,2,4,4,5,5,1,3,4,4,4,3,3,4,5,4,2,4,5,4,5,1,4,4,4,4,2,4,48,50,47,26,47
2,3,5,2,2,4,5,5,2,4,4,4,4,3,2,3,3,5,3,2,3,3,2,2,2,4,4,4,2,4,3,4,5,3,3,3,5,5,2,3,3,3,5,2,3,2,3,1,2,4,5,5,5,3,2,3,3,4,2,2,39,45,50,28,33
3,3,5,2,3,3,5,5,1,4,3,4,4,1,3,3,3,5,3,3,3,5,5,1,3,4,3,5,2,3,3,4,5,2,3,3,5,5,2,3,3,4,5,2,3,3,4,5,2,3,5,5,5,1,3,4,4,4,2,3,40,49,58,21,37
3,5,4,2,3,2,5,5,2,4,3,4,4,3,4,3,5,3,3,4,1,4,3,2,4,4,5,4,2,4,3,5,4,3,4,4,5,3,3,3,3,5,5,2,3,3,5,4,2,4,4,5,5,3,3,3,5,5,3,3,36,58,49,30,43
1,1,4,5,1,5,1,4,5,1,1,1,1,4,1,5,1,4,5,1,5,1,1,5,1,1,1,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,5,5,1,5,1,3,1,1,1,1,4,3,1,32,12,33,41,16
1,3,5,4,2,4,5,5,2,4,3,4,5,1,2,3,3,5,3,2,3,5,5,2,1,5,3,5,1,3,4,3,5,1,1,5,5,5,3,3,4,5,5,1,3,3,5,5,2,4,5,4,5,1,1,3,3,5,1,2,43,48,60,22,28
3,4,4,2,3,4,5,4,2,5,4,4,3,2,4,3,5,4,3,5,2,4,4,2,3,4,5,4,3,4,3,4,4,2,4,4,4,4,2,4,3,4,3,3,4,3,4,4,3,4,4,4,4,2,3,4,4,4,2,4,41,51,46,28,47
2,3,3,3,4,2,4,3,4,2,1,4,3,3,2,1,3,4,4,3,1,5,2,3,1,2,3,4,3,4,2,3,4,3,3,2,5,3,3,3,2,4,4,2,3,3,4,4,2,2,1,3,3,3,3,2,3,4,2,2,21,44,41,35,32
3,4,5,2,3,3,5,5,2,4,3,4,5,1,4,3,3,5,3,3,3,3,5,2,3,4,3,5,1,3,2,4,5,3,3,3,5,5,3,3,4,3,5,2,3,2,3,5,2,4,5,5,5,3,3,4,3,5,2,3,39,45,60,26,39
1,1,2,5,3,3,5,4,5,3,3,3,1,5,3,3,5,3,5,3,1,2,2,5,3,3,1,3,5,3,3,3,3,5,3,3,3,3,4,3,1,2,3,5,3,3,3,3,5,3,5,1,4,5,3,1,1,3,5,3,30,30,34,59,36
3,5,3,1,3,3,5,3,1,5,3,3,4,5,3,2,3,3,3,5,3,3,3,1,3,3,5,3,1,3,3,5,4,3,3,3,3,5,3,3,3,3,5,1,3,3,3,4,1,3,3,5,4,3,3,3,5,3,3,3,35,48,44,26,40
3,3,5,2,2,3,5,5,1,3,3,3,5,1,4,3,3,5,3,3,3,5,5,2,2,4,3,4,2,3,3,4,5,3,3,3,3,5,3,3,4,3,5,2,3,3,3,5,3,4,5,5,5,1,1,3,3,5,1,3,40,43,59,24,34
2,4,3,2,3,3,5,4,2,4,3,4,2,3,4,3,4,2,3,5,2,4,4,2,4,4,4,4,3,2,3,4,2,2,5,3,4,3,3,4,3,4,3,3,2,3,4,4,3,4,4,4,3,3,3,4,4,4,3,4,37,49,38,32,44
2,3,5,3,2,4,5,5,2,4,3,4,5,1,3,3,3,5,3,3,3,5,5,2,2,4,4,4,2,3,4,4,5,3,3,3,5,5,2,3,4,3,5,2,3,2,3,5,2,4,5,5,5,1,2,3,3,5,2,3,40,47,59,25,35
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
1,5,2,3,1,4,5,4,1,4,4,4,5,2,2,3,5,5,3,1,2,5,2,2,1,4,5,4,2,3,3,5,5,2,2,5,5,5,3,4,3,4,5,2,5,5,5,4,3,2,5,5,5,3,1,4,5,4,2,4,43,58,50,28,30
1,4,4,3,4,1,5,2,3,3,1,4,4,3,2,1,3,4,3,3,1,5,2,2,1,1,3,4,3,4,2,3,4,2,3,2,4,2,3,3,1,4,4,2,3,2,3,4,3,4,1,4,2,3,3,1,4,4,3,2,15,46,40,33,35
3,4,2,2,3,4,4,2,3,4,3,4,2,3,3,3,4,4,3,3,2,5,2,3,1,2,4,2,3,3,3,4,2,2,3,3,5,2,3,3,2,3,2,3,4,4,3,2,2,2,2,3,1,3,2,1,2,2,3,4,32,45,25,33,35
1,4,4,3,4,1,5,3,5,4,1,4,3,4,3,1,3,4,3,3,1,5,2,3,2,2,3,4,3,3,2,4,3,3,3,2,4,4,4,4,1,3,4,2,3,1,3,4,3,4,2,4,2,5,4,1,3,4,2,3,16,45,41,40,40
1,3,3,5,3,1,5,2,3,3,1,3,3,3,1,1,3,3,3,3,1,5,1,3,1,1,3,3,3,3,2,3,3,3,3,1,4,2,3,3,1,3,2,3,3,1,3,5,3,3,1,3,1,3,3,1,3,3,3,3,13,41,31,38,32
3,5,4,3,3,3,5,5,1,3,3,5,4,3,3,3,5,3,3,3,3,5,3,2,3,3,5,4,3,3,3,5,4,3,3,3,5,4,3,3,3,5,5,2,3,3,5,5,3,4,3,5,5,3,3,3,5,5,3,3,36,60,51,32,37
4,3,4,4,4,5,5,5,1,5,5,4,2,1,4,5,4,2,2,5,4,4,5,2,4,4,4,4,2,5,5,5,2,2,5,4,4,5,1,3,5,4,4,3,4,4,5,4,1,4,5,3,5,1,4,5,4,4,2,5,55,49,46,22,52
2,4,4,4,4,3,5,4,3,3,3,3,3,4,4,3,4,4,4,4,2,4,2,5,3,3,3,4,5,3,3,4,4,4,3,3,4,4,3,4,2,3,4,3,3,3,4,4,4,4,3,4,4,3,3,2,3,4,3,3,32,45,45,45,41
3,5,4,3,3,3,5,3,1,4,3,4,4,3,3,3,5,3,3,5,2,4,3,3,3,3,5,4,3,3,3,5,4,3,4,3,4,4,3,3,3,4,5,2,3,3,4,4,3,5,3,5,4,3,3,3,5,4,3,3,35,55,46,33,42
3,5,4,2,3,3,5,3,1,4,3,4,4,3,4,3,5,3,3,5,3,3,3,2,3,3,5,4,3,3,3,5,4,3,4,3,4,4,3,4,3,5,5,2,3,3,4,4,2,4,4,5,5,3,3,4,5,5,3,4,38,55,48,30,44
3,4,3,2,3,3,5,3,2,4,3,3,4,3,3,3,3,3,3,4,2,3,3,2,3,3,4,3,2,3,3,4,3,3,4,3,3,4,1,3,3,3,4,2,3,3,3,5,2,4,3,4,4,3,3,3,4,3,3,3,35,43,42,28,40
4,5,4,2,3,3,5,4,1,4,3,4,4,3,4,3,5,3,3,5,2,4,3,2,4,4,5,4,1,4,3,5,4,2,4,3,5,3,3,4,3,5,5,2,3,3,5,4,2,4,4,5,5,3,3,4,5,5,2,3,39,58,48,26,45
2,3,5,4,2,4,5,5,1,3,3,4,4,2,3,3,3,5,3,3,3,5,1,2,3,4,4,5,2,4,3,4,5,2,3,3,5,5,3,3,4,3,5,2,3,2,3,5,2,4,5,5,5,1,3,3,3,4,2,3,39,47,54,26,37
4,5,1,3,4,4,5,2,1,5,4,4,1,3,4,3,3,1,2,5,2,4,2,3,4,3,4,2,3,4,3,4,2,4,4,3,5,2,3,4,4,3,2,4,4,4,3,2,2,3,4,3,4,3,4,4,4,3,4,4,42,47,24,35,49
1,4,2,5,3,3,4,4,5,3,2,3,1,5,4,3,5,1,5,5,1,2,1,5,3,3,1,3,5,3,2,4,1,5,3,3,4,1,4,3,4,2,1,5,3,4,4,4,5,3,1,4,4,4,3,1,1,2,5,3,28,38,25,58,39
2,2,2,3,3,4,2,2,3,4,3,2,2,4,4,3,2,2,3,3,4,3,2,2,2,3,3,2,3,3,2,2,3,3,3,2,3,4,3,4,3,2,2,3,3,3,3,2,2,2,4,2,4,3,2,2,2,3,4,4,35,28,30,36,37
1,1,3,5,3,5,1,4,5,3,1,1,1,5,4,3,1,4,4,5,4,1,3,1,1,2,1,2,1,4,3,1,1,1,3,1,1,5,3,3,3,2,1,3,3,5,1,1,1,1,1,1,3,3,1,3,1,3,4,3,32,13,31,36,34
3,5,2,3,1,4,5,2,1,1,1,4,4,3,2,2,3,4,3,1,2,5,3,1,1,3,4,3,3,1,3,4,5,3,2,3,4,5,3,1,3,3,5,2,1,4,4,2,1,1,2,5,5,3,1,3,4,4,3,2,33,50,44,29,15
3,4,4,2,3,2,5,4,2,4,3,4,4,2,3,3,4,3,3,4,2,4,4,2,4,4,4,4,2,4,3,4,4,3,4,3,4,4,3,4,3,4,4,2,4,2,5,4,2,4,4,4,4,3,3,4,4,4,3,3,36,50,47,29,44
2,3,2,2,3,4,5,2,5,2,1,2,5,5,1,1,1,4,5,1,3,2,2,3,1,2,4,1,1,1,3,4,5,1,3,1,5,4,3,1,4,3,4,1,1,4,4,5,1,1,1,4,4,3,1,3,3,3,5,1,29,40,41,35,17
2,2,2,2,2,2,4,2,3,2,3,2,4,3,2,2,4,3,4,2,2,4,2,3,1,2,4,3,2,2,2,3,3,2,2,2,4,4,3,2,2,3,4,2,2,2,4,4,2,1,2,4,4,3,2,2,3,4,2,2,25,41,39,31,22
2,4,3,4,3,2,4,2,4,3,2,4,3,3,2,1,3,3,3,3,2,4,2,4,2,2,4,4,2,3,2,4,3,4,3,2,4,2,4,3,1,3,3,2,3,3,3,4,4,4,4,3,2,4,4,1,3,4,2,2,24,43,35,40,35
1,3,3,5,3,2,5,3,5,3,3,4,3,4,1,2,4,3,4,1,1,4,2,5,3,3,2,4,5,3,2,4,4,5,3,2,4,1,4,4,2,2,3,5,3,2,3,4,5,4,3,4,3,4,3,1,2,4,4,3,24,41,37,55,34
2,2,4,2,3,3,5,3,2,3,3,4,4,2,2,3,4,4,3,2,2,4,2,2,2,3,4,3,2,3,2,4,4,3,2,3,5,4,2,2,3,3,4,2,3,2,4,4,2,2,3,4,4,3,3,2,3,4,2,2,31,46,44,27,29
2,3,4,3,2,3,5,5,2,4,3,3,5,5,4,3,3,5,3,4,3,3,3,2,3,4,4,4,2,4,3,4,5,3,3,3,5,5,3,4,3,3,5,2,3,3,3,5,2,4,5,5,5,3,2,4,3,5,2,3,39,44,56,32,40
1,1,2,5,3,5,1,1,5,3,1,1,1,4,5,4,1,4,5,5,5,1,2,5,1,2,1,2,1,1,3,1,2,5,3,1,1,1,3,4,3,1,1,3,5,3,1,1,1,1,5,1,3,3,1,1,1,2,4,1,34,12,22,44,33
4,5,1,3,4,3,3,1,1,5,1,2,1,4,4,3,3,1,3,5,2,4,1,3,1,1,4,2,3,3,3,4,1,5,5,3,4,1,3,3,2,3,1,4,4,4,3,1,1,3,1,3,1,3,2,4,4,2,4,5,31,42,14,37,44
3,5,4,2,3,3,5,3,1,5,3,4,4,3,4,3,1,4,3,5,3,5,3,2,4,3,5,4,1,3,2,5,4,2,4,3,5,4,3,4,3,5,5,2,3,3,5,5,2,4,4,5,5,3,3,4,5,5,3,3,37,55,50,27,45
5,4,5,4,4,4,5,5,1,5,5,3,2,1,4,5,5,2,1,5,4,4,5,2,4,4,5,4,3,4,5,5,4,3,5,4,1,5,1,3,5,3,5,3,3,5,5,5,1,4,5,5,5,1,4,5,5,4,2,5,56,50,51,23,50
5,3,4,4,4,5,5,5,1,5,5,5,1,1,4,5,5,1,1,5,4,4,5,2,4,5,5,3,2,4,5,4,2,1,4,4,5,5,1,3,5,5,3,3,5,5,5,5,1,4,5,5,4,1,4,5,4,4,1,5,58,55,42,19,51
3,4,2,2,3,3,4,3,2,5,3,4,2,3,4,3,3,2,3,5,2,4,2,3,3,4,5,2,2,3,3,4,2,2,4,3,4,2,3,4,4,3,2,3,3,4,4,3,2,3,4,4,3,3,3,4,4,3,3,5,40,47,28,31,45
1,2,2,2,1,4,5,2,5,2,1,2,5,3,2,1,4,4,5,2,4,5,2,1,1,2,4,4,1,1,1,4,5,4,2,1,2,5,4,2,3,2,4,1,1,2,3,1,1,1,1,5,5,4,1,2,2,5,1,4,23,40,44,32,20
3,4,4,1,3,3,5,3,1,3,2,3,5,1,3,2,3,4,1,3,3,5,3,1,3,3,5,4,1,3,3,5,4,3,3,3,5,5,1,3,3,5,5,1,3,3,3,5,1,4,3,5,5,1,3,3,5,4,3,3,34,53,51,16,37
3,4,4,2,3,3,5,4,2,4,3,4,4,3,4,3,2,3,3,4,3,4,3,2,3,3,4,4,2,4,3,4,4,3,4,3,4,4,3,4,3,4,4,2,3,3,4,5,3,4,3,4,4,3,3,3,4,4,2,3,36,47,47,30,43
2,4,2,3,3,2,4,2,3,4,2,4,2,3,4,3,4,2,3,4,2,4,2,3,3,2,4,2,3,3,3,4,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,2,2,4,3,3,2,3,4,2,3,3,3,4,29,43,25,35,42
5,4,4,4,4,4,5,5,1,5,5,5,2,2,4,5,3,2,1,5,4,3,5,2,4,4,4,4,3,4,5,5,3,1,4,4,5,5,1,3,5,5,5,3,3,5,5,5,1,4,5,5,5,1,3,5,5,3,3,5,56,54,48,23,48
2,1,2,3,3,5,2,2,4,3,2,2,2,4,4,3,1,3,4,2,4,1,2,3,1,2,2,2,3,4,2,1,2,4,3,1,1,4,3,4,2,1,2,2,4,2,3,1,1,1,1,2,4,2,2,2,2,4,4,3,28,19,30,37,34
1,4,3,5,3,1,5,2,5,3,1,4,3,4,2,1,3,4,4,4,1,5,2,5,1,1,3,4,2,3,2,4,4,5,3,1,5,2,5,4,1,3,3,3,3,1,4,2,2,2,1,3,2,5,4,1,3,4,2,2,13,46,35,47,34
4,5,4,2,4,4,5,4,1,5,4,4,1,3,5,4,5,2,3,5,3,4,4,2,4,3,5,4,2,1,4,5,2,2,5,3,4,4,3,5,5,5,3,3,5,4,3,4,2,4,5,4,4,3,2,5,4,3,3,5,48,53,39,29,50
3,4,2,2,3,4,4,3,2,5,4,4,2,3,4,3,3,2,3,5,2,4,2,3,4,2,4,3,3,3,3,4,2,2,4,3,4,2,3,4,2,3,2,3,4,4,4,3,3,4,4,3,3,3,3,4,4,3,4,4,38,45,29,34,47
1,4,2,5,3,4,3,3,5,3,3,3,1,5,3,3,3,1,5,3,2,2,2,5,3,3,3,2,5,3,3,3,2,5,4,3,3,3,4,3,3,3,1,5,3,3,3,4,5,3,4,3,3,4,3,3,2,2,4,3,35,35,26,57,37
1,2,2,1,1,4,5,2,5,2,1,2,5,5,1,1,1,5,5,1,2,5,2,1,1,1,5,4,1,1,1,5,5,5,1,1,5,5,3,1,2,1,5,1,1,2,1,5,1,1,1,5,5,3,1,2,5,5,5,1,19,42,50,36,13
4,5,4,2,3,3,5,3,1,5,3,4,4,3,4,3,5,3,3,5,2,5,3,1,2,4,5,4,1,3,3,5,4,3,4,3,5,5,3,4,3,5,5,2,3,3,5,4,2,4,4,5,5,3,3,4,5,5,3,4,39,59,49,27,44
4,5,4,2,3,2,5,4,1,5,3,4,4,3,4,3,5,4,3,5,3,5,3,2,3,3,5,4,1,3,3,5,5,3,4,3,5,5,3,3,3,4,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,5,3,3,37,58,53,29,42
1,3,3,5,3,1,4,3,5,1,1,3,3,3,4,1,4,3,4,1,1,5,2,5,1,1,3,4,3,4,1,4,4,3,3,1,4,1,4,3,1,2,3,2,3,1,4,5,3,4,1,3,1,5,4,1,4,4,3,3,12,43,36,45,34
2,4,3,4,3,4,5,4,4,4,2,3,4,4,4,3,4,4,4,4,2,4,2,5,3,3,4,4,2,3,2,4,4,4,4,2,4,4,4,4,1,3,4,3,3,3,4,4,4,4,4,3,4,4,3,2,3,4,4,4,30,45,45,46,43
2,3,5,3,2,4,5,5,1,4,3,4,5,1,2,3,4,5,3,3,3,5,1,2,2,4,4,4,2,3,3,4,5,3,3,3,5,5,2,3,4,3,5,2,3,2,3,5,2,4,5,5,5,1,3,3,4,4,1,3,39,49,54,23,35
1,5,2,3,3,1,5,2,5,4,1,4,3,4,4,2,4,4,3,3,1,5,2,3,1,2,3,4,3,3,2,4,4,4,3,2,5,2,4,4,2,2,4,2,3,1,4,4,4,3,5,4,1,4,4,1,4,4,2,3,21,49,36,41,38
2,3,5,2,2,4,5,5,1,4,3,4,5,3,4,3,3,5,3,3,3,3,5,2,2,4,3,4,1,3,3,4,5,2,2,3,4,5,3,3,4,4,5,2,3,3,4,1,2,4,5,5,5,1,2,3,3,5,2,3,40,45,55,24,35
4,2,5,5,4,4,5,5,1,5,5,5,1,1,4,5,4,1,3,4,4,4,5,2,4,5,2,5,3,4,5,4,2,1,3,4,5,5,1,3,5,5,4,4,5,4,5,5,1,5,5,3,5,1,3,5,3,4,1,5,55,47,47,24,49
2,1,4,2,3,5,2,2,5,5,1,1,2,4,5,3,1,3,5,3,5,1,2,1,1,1,2,2,2,3,3,1,3,1,3,2,1,5,2,3,3,1,1,1,2,3,1,2,1,2,5,2,4,3,1,2,1,2,4,5,35,15,32,31,36
5,1,5,5,4,5,5,5,1,5,5,5,1,1,4,5,5,1,1,4,4,4,5,3,4,5,3,4,3,5,5,5,1,1,3,4,5,5,1,3,5,5,5,5,5,5,5,5,1,5,5,5,5,1,3,5,5,5,1,5,58,53,47,24,50
2,4,4,3,3,3,5,5,2,4,3,4,4,3,3,3,4,4,3,4,3,4,4,2,3,3,3,4,2,3,3,4,4,2,3,3,4,5,3,3,4,3,5,2,3,2,4,5,3,2,4,4,4,3,2,4,3,4,2,3,37,46,52,30,36
5,2,5,4,4,5,5,5,1,5,5,4,1,1,4,5,4,1,3,4,4,2,5,2,4,5,4,4,3,4,5,4,3,1,4,4,4,5,1,3,5,5,4,3,4,5,5,5,1,4,5,3,4,1,4,5,3,4,2,5,58,45,46,23,49
