"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
3,1,3,4,3,4,1,2,4,3,3,1,1,3,4,3,1,2,3,3,5,1,3,5,3,3,1,1,3,3,3,1,3,3,3,2,1,4,3,3,3,1,1,3,3,3,1,1,3,3,4,1,2,3,3,2,1,1,3,3,38,12,24,40,37
4,4,4,1,3,4,5,4,1,4,5,4,5,1,4,3,4,4,1,4,4,5,5,1,3,3,5,4,1,5,3,5,4,1,4,3,4,4,1,4,4,4,5,1,5,4,5,5,1,3,3,5,5,1,3,4,4,4,1,4,44,54,53,12,46
3,3,3,3,3,3,4,3,2,4,3,3,4,3,4,3,3,4,3,3,3,4,3,2,3,3,4,4,2,3,3,4,4,3,3,3,3,4,3,4,3,3,4,2,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,36,42,44,32,39
3,3,4,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,36,39,45,35,37
3,5,3,2,3,3,5,4,2,4,3,4,5,2,4,3,5,4,3,4,3,4,3,2,3,3,5,4,2,4,3,5,4,3,4,2,5,4,3,4,4,4,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,4,2,4,37,57,50,29,43
1,2,3,3,3,1,3,1,4,1,1,2,4,4,2,1,1,3,4,3,1,4,1,3,2,1,2,3,3,3,1,2,3,3,3,1,2,2,4,4,1,1,3,2,3,1,1,3,3,3,2,2,2,5,2,1,2,3,3,3,13,24,31,41,32
1,1,5,5,5,1,1,5,5,1,5,1,1,1,1,5,1,1,1,5,5,1,5,5,1,5,1,5,5,1,5,5,1,5,5,1,1,1,1,1,3,1,1,5,3,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,36,16,32,36,26
5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,1,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,60,56,60,13,60
3,4,3,3,3,3,4,3,2,4,3,4,4,3,4,3,4,3,3,4,3,4,3,2,3,3,4,3,2,3,3,4,3,3,4,3,4,4,3,4,3,3,4,3,3,3,4,4,3,3,3,4,4,3,3,3,4,3,3,4,36,47,41,33,42
4,4,5,2,5,4,5,5,1,5,5,4,4,3,5,4,5,3,3,5,3,4,4,2,5,4,4,4,2,5,3,4,3,3,5,4,5,4,2,5,4,4,4,3,5,4,5,5,3,5,4,5,4,2,5,5,4,4,3,5,48,53,49,29,60
3,5,4,2,5,4,5,4,2,5,4,4,5,3,5,3,5,4,4,5,4,4,4,2,5,3,4,5,2,5,1,4,5,3,5,4,3,4,1,5,4,3,5,2,5,3,5,5,3,4,4,4,5,1,5,4,4,4,2,5,41,50,54,27,59
1,3,3,5,3,2,3,3,5,3,1,3,2,5,2,2,3,3,5,3,1,3,1,5,3,2,2,3,5,3,1,3,3,5,3,2,3,2,5,3,1,2,2,5,3,2,3,3,1,3,2,3,2,5,3,1,2,3,5,2,18,33,30,56,34
3,2,2,3,3,4,2,2,4,4,3,2,3,4,4,3,2,3,4,3,4,2,3,2,3,3,2,2,3,3,3,4,3,3,3,2,2,4,3,4,3,2,3,2,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,4,37,26,32,37,40
3,4,3,2,3,3,4,3,2,4,3,4,4,2,4,3,4,4,3,4,3,4,3,2,3,3,4,3,2,3,3,4,4,3,4,3,3,4,2,4,3,3,4,2,3,3,4,4,2,3,3,4,4,2,3,3,4,3,2,4,36,46,43,26,42
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
4,5,3,2,3,3,5,4,2,4,3,4,5,2,4,3,5,4,3,4,3,4,3,2,3,3,5,4,2,3,2,5,4,3,4,2,4,4,3,4,4,4,5,2,4,3,5,5,3,3,3,5,5,3,3,4,5,4,2,4,37,56,50,29,43
3,3,5,2,3,4,5,5,1,4,4,4,5,1,4,3,5,5,3,4,4,4,5,1,5,5,4,5,2,5,3,5,5,2,4,4,5,5,2,5,5,4,5,1,5,3,5,5,2,3,5,5,5,1,5,4,4,5,1,4,47,53,60,19,51
3,3,4,3,3,3,4,4,2,4,3,3,4,3,4,3,3,4,3,3,3,4,3,2,3,3,3,4,2,3,3,4,4,3,3,3,3,4,3,4,3,3,4,2,3,3,4,4,3,3,4,4,4,3,3,3,3,2,3,3,37,41,45,32,39
1,2,3,5,3,1,2,1,5,1,1,4,2,2,1,1,4,2,3,2,1,5,1,5,4,1,2,3,3,3,1,1,3,3,3,1,5,1,3,3,1,4,2,3,3,1,1,3,5,3,1,1,1,5,3,1,1,4,2,2,12,32,26,44,31
3,3,3,3,3,3,3,3,3,1,3,3,3,3,5,3,3,3,3,2,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,5,36,36,36,36,27
4,5,3,2,3,3,5,5,2,4,3,5,5,3,4,3,5,4,3,4,3,5,3,2,3,3,4,4,2,3,3,5,4,3,4,2,5,5,3,4,4,5,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,5,3,4,38,59,53,31,42
4,4,4,2,3,4,5,4,2,5,4,4,4,2,4,4,4,3,3,4,4,4,4,2,4,4,4,3,2,5,4,4,4,3,4,3,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,3,2,4,47,49,45,26,49
3,3,5,4,3,4,5,5,2,3,4,4,5,1,4,3,4,5,3,3,3,5,5,1,4,4,3,5,2,5,4,4,5,2,3,2,5,5,2,3,4,4,5,2,5,3,5,5,3,3,5,5,5,1,1,3,3,5,1,3,42,50,60,24,40
3,3,5,2,3,4,5,5,2,4,3,4,5,1,4,3,5,5,3,4,4,5,5,1,5,5,4,5,2,5,3,4,5,2,4,2,5,5,3,4,4,3,5,2,5,3,5,5,3,3,5,5,5,1,4,4,4,5,1,4,43,52,60,23,49
3,5,3,2,3,3,5,4,1,5,3,5,5,3,4,2,5,4,3,4,3,5,3,2,3,3,5,4,2,3,2,5,4,3,4,2,5,4,3,4,4,4,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,4,3,4,35,59,50,30,43
1,1,5,5,3,5,1,5,5,1,3,1,1,5,1,3,1,3,5,1,5,1,5,5,5,3,1,5,5,3,5,1,3,3,1,1,1,3,3,3,3,1,1,3,5,2,1,1,3,1,5,1,3,3,5,1,1,1,1,5,37,12,36,46,34
3,3,5,4,3,5,5,5,2,4,5,4,5,1,4,3,3,5,3,3,5,5,5,1,5,5,3,5,1,5,4,4,5,2,3,5,5,5,1,3,5,3,5,1,5,3,5,5,2,3,5,5,5,1,1,3,3,5,1,4,51,48,60,20,43
3,4,3,3,4,3,5,3,2,4,4,4,4,3,4,3,4,4,4,4,3,4,3,2,4,3,4,3,2,4,2,4,4,3,4,3,4,4,3,4,4,3,4,2,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,4,39,48,43,33,48
1,3,3,4,3,1,3,3,4,2,1,4,3,3,2,1,2,3,4,3,1,5,2,4,2,2,3,3,3,3,1,2,3,3,3,1,4,3,3,3,1,1,3,2,3,1,1,3,4,3,1,2,2,4,2,1,2,3,3,2,13,32,34,41,31
3,4,5,2,3,4,5,5,2,4,3,4,5,2,4,3,4,5,3,3,4,5,5,2,4,4,4,5,2,5,3,5,5,3,4,3,5,5,3,4,4,3,5,2,4,3,5,5,3,3,5,5,5,3,3,4,4,5,2,4,43,53,60,29,45
1,2,2,5,4,3,3,4,5,2,1,1,1,5,3,3,5,1,5,3,1,1,1,5,5,3,1,2,5,5,3,1,2,5,3,2,1,2,5,4,1,1,1,5,3,1,1,5,1,5,5,2,2,5,3,1,1,1,5,3,25,20,24,56,43
3,4,3,1,3,3,5,3,2,4,3,4,4,1,4,3,4,4,2,4,3,4,3,2,3,3,4,3,2,4,3,4,4,2,4,3,4,4,1,4,3,4,4,2,3,3,5,4,2,3,3,4,4,1,3,3,4,3,1,4,36,50,43,19,43
3,3,5,2,3,4,5,5,2,4,3,4,5,1,4,3,5,5,3,3,4,5,5,1,4,5,4,5,1,5,3,4,5,3,3,3,5,5,3,4,5,3,5,1,5,3,5,5,3,3,5,5,5,1,2,4,3,5,1,4,45,51,60,22,44
3,4,3,3,4,3,4,3,2,4,4,3,3,3,4,3,4,3,4,4,3,3,3,2,3,3,4,3,3,4,2,4,3,3,4,3,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,4,3,3,4,4,3,3,4,38,44,40,35,46
3,4,5,2,3,4,5,5,2,4,4,4,5,2,4,3,4,5,3,3,4,5,5,2,3,4,4,5,2,4,3,5,5,3,4,3,5,5,3,4,4,3,5,1,4,3,5,5,3,3,5,5,5,2,2,4,4,5,2,4,44,53,60,27,42
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
2,3,3,3,1,3,4,3,3,1,2,3,5,3,1,2,2,5,3,1,3,3,3,2,1,3,3,2,3,1,3,3,4,3,1,1,3,3,3,1,3,3,4,2,1,3,3,3,3,1,2,3,4,3,1,3,3,3,2,1,30,36,42,33,12
1,3,3,3,3,1,3,1,3,1,1,3,3,3,1,1,3,3,3,3,1,5,1,3,2,1,3,3,3,3,1,3,3,3,3,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,1,3,1,4,3,1,3,3,3,2,12,38,28,37,30
3,3,1,4,3,2,3,1,4,3,3,3,2,4,2,3,3,1,3,3,2,3,1,4,3,2,3,2,4,3,3,2,2,3,3,3,3,5,3,3,1,3,2,4,3,3,3,1,3,3,2,2,1,3,3,2,3,1,3,3,29,34,20,42,35
1,3,3,4,3,1,4,2,5,2,1,3,3,2,2,1,3,3,4,3,1,5,2,4,3,1,3,3,3,3,1,3,3,4,3,1,4,2,5,4,1,3,3,2,3,1,2,3,4,3,1,3,2,5,3,1,3,3,2,3,12,39,32,44,35
1,1,3,5,3,1,3,1,5,1,1,3,1,3,1,1,1,3,3,3,1,5,1,4,5,1,2,3,3,3,1,1,3,3,3,1,1,1,3,3,1,1,1,3,3,1,1,3,3,3,1,1,1,5,3,1,1,3,1,1,12,21,24,41,32
4,5,3,2,3,3,5,5,1,5,3,5,5,3,4,3,5,4,3,4,3,5,3,1,3,3,5,5,1,3,1,5,4,3,5,2,5,5,3,5,4,5,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,5,3,4,36,60,54,28,45
5,4,4,2,4,5,5,5,1,5,5,4,4,2,5,5,4,3,2,4,5,2,4,1,4,5,4,2,2,5,5,4,3,2,4,4,4,5,1,4,5,4,5,2,5,5,5,5,1,4,5,4,5,1,2,5,4,2,2,5,59,48,47,19,51
2,3,3,4,3,3,4,3,4,4,3,2,3,4,3,3,3,3,4,3,2,3,2,4,3,3,3,3,4,3,2,3,3,4,3,2,2,3,4,4,2,2,3,3,3,3,3,4,2,3,3,3,4,4,3,2,2,2,4,3,30,33,36,45,38
4,5,3,2,3,3,5,5,1,5,3,5,5,3,3,3,5,4,3,4,3,5,3,1,3,3,5,4,2,3,2,5,4,3,5,2,5,4,3,4,4,5,5,2,3,3,5,5,3,3,3,5,5,2,3,4,5,4,3,4,37,60,51,28,43
3,5,3,2,3,3,5,4,2,4,3,5,5,3,3,3,5,4,3,4,3,5,3,2,3,3,5,3,2,3,3,5,4,3,4,2,5,4,3,4,3,5,5,2,3,3,5,5,3,3,3,5,4,3,3,4,5,4,3,3,36,60,48,31,40
4,4,3,2,3,3,4,3,2,4,3,4,4,2,4,3,4,3,3,4,3,4,3,2,3,3,4,3,2,4,3,4,4,3,4,3,3,4,2,4,4,3,4,2,3,3,4,4,2,3,3,4,4,2,3,3,4,3,2,4,38,46,42,26,43
4,5,3,2,3,3,5,4,1,5,4,5,5,3,4,3,5,5,3,4,3,4,3,1,3,3,5,4,2,4,3,5,4,3,5,2,5,5,3,5,4,4,5,2,4,4,5,5,3,3,3,5,5,3,3,5,5,4,3,4,41,58,52,29,47
3,3,5,2,3,4,5,5,2,4,3,4,5,1,4,2,5,5,3,4,4,5,5,1,4,5,4,5,1,5,3,4,5,3,4,2,5,5,3,4,4,3,5,1,5,3,5,5,2,3,5,5,5,1,3,4,4,5,1,4,42,52,60,21,47
4,3,1,4,2,2,2,2,3,4,4,3,1,5,2,4,3,1,3,4,2,3,1,5,3,3,3,1,4,1,4,3,1,3,4,2,2,1,3,3,3,3,1,4,3,3,3,1,3,3,3,2,2,3,3,4,3,1,5,3,38,33,14,45,35
1,2,1,5,3,2,3,5,5,3,5,1,1,5,3,5,5,1,5,3,1,1,1,5,5,3,2,1,5,5,1,2,2,5,3,1,1,2,5,5,2,1,2,5,5,3,5,1,1,3,1,2,2,5,3,2,2,1,5,3,27,27,20,56,44
3,2,3,3,3,4,2,2,4,3,3,2,2,4,4,3,2,3,4,3,4,2,3,3,3,3,2,2,3,3,3,4,3,3,3,3,2,3,3,3,3,1,2,3,3,3,2,2,3,3,3,2,3,3,3,2,2,2,4,3,37,25,30,40,37
3,1,5,5,3,4,1,1,5,1,3,1,1,5,5,4,1,1,3,1,5,1,3,1,3,3,1,1,1,3,5,5,3,1,2,1,1,5,3,5,5,1,1,3,3,5,1,1,3,3,5,1,3,3,3,3,1,1,3,5,46,16,26,36,37
3,3,3,3,1,3,3,3,3,1,1,3,4,3,1,3,3,4,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,4,3,1,3,3,3,3,1,3,3,3,3,1,1,3,3,3,1,32,36,39,36,12
3,4,3,2,3,3,4,3,2,4,3,4,4,3,4,3,4,4,3,4,3,4,3,2,3,3,4,3,2,3,2,4,4,3,4,3,3,4,3,4,3,3,4,2,3,3,4,4,3,3,3,4,4,3,3,3,4,3,3,4,35,46,43,31,42
3,3,3,3,3,3,4,3,3,1,3,3,5,3,1,3,3,5,3,1,3,3,3,3,1,3,3,2,1,1,3,3,4,3,3,3,3,3,3,1,4,3,5,1,1,3,1,3,3,3,3,3,5,3,1,3,3,3,1,1,37,35,44,30,18
2,2,3,3,2,3,3,3,4,2,2,3,4,3,2,2,2,3,4,2,3,3,3,3,2,3,3,3,3,2,2,3,3,3,2,2,3,3,3,2,3,3,3,2,3,3,2,2,3,2,3,3,3,3,2,2,2,3,2,2,30,32,36,36,25
2,3,3,4,3,2,4,2,4,2,2,4,3,4,2,2,3,3,4,3,2,4,2,4,3,2,3,3,3,3,2,3,3,4,3,2,4,2,4,4,2,3,3,3,3,2,3,4,4,3,2,4,2,4,3,2,3,3,3,2,24,41,33,45,34
1,2,3,5,3,2,3,3,4,2,1,3,2,5,2,2,4,2,5,3,2,2,2,5,3,2,2,3,5,2,1,2,3,5,3,2,3,2,5,4,2,2,2,4,3,2,4,4,5,3,3,3,2,5,3,2,2,2,5,3,22,32,30,58,34
2,2,3,3,2,3,4,3,3,2,2,3,4,2,2,2,3,4,3,2,3,3,3,3,2,3,3,3,3,2,2,3,4,3,2,3,3,4,3,2,3,3,4,2,2,3,3,3,3,2,3,3,4,3,2,2,3,3,2,2,31,36,42,33,24
3,3,5,3,3,4,5,5,2,4,4,4,5,2,4,3,5,5,3,3,3,4,5,2,3,4,4,5,2,4,3,4,5,3,4,2,5,5,3,4,4,3,5,2,4,3,5,5,3,3,5,5,5,3,3,4,4,5,2,4,42,51,60,30,43
1,5,5,1,5,5,1,5,5,1,1,1,1,1,5,5,1,1,1,1,5,1,5,1,5,1,1,5,5,5,5,5,5,1,1,1,1,5,1,5,5,1,1,1,5,5,1,1,5,1,5,1,1,1,5,1,1,5,1,5,40,20,40,24,44
3,3,1,4,3,3,3,1,3,3,3,3,1,3,2,3,3,1,3,3,2,3,1,4,3,1,3,1,3,3,3,3,1,3,3,2,3,1,3,3,1,3,1,3,3,3,3,1,3,3,2,3,1,3,3,3,3,1,5,3,29,36,12,40,35
3,5,3,2,3,3,5,5,2,4,3,5,5,3,4,3,5,4,3,4,3,5,3,2,3,3,5,4,2,5,3,5,4,3,4,2,5,4,2,4,3,5,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,3,3,4,36,60,50,30,44
5,5,4,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,5,4,1,5,5,5,5,2,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,3,2,5,60,60,56,16,60
5,4,4,1,5,5,5,5,1,5,5,4,4,1,5,5,5,3,2,5,5,2,5,1,5,5,5,1,1,5,5,5,4,2,5,5,4,5,1,4,5,4,5,4,5,5,5,5,1,5,5,4,5,1,5,5,5,2,2,5,60,52,48,18,59
3,3,2,3,3,3,3,2,3,4,3,3,2,4,3,3,3,2,4,3,2,3,2,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,3,4,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,4,3,35,36,26,39,38
1,1,3,3,1,3,4,3,4,1,1,2,5,1,1,2,1,5,3,1,4,3,3,2,1,3,3,3,2,1,1,3,4,3,1,2,3,4,3,1,3,2,4,1,1,2,1,5,3,1,3,4,4,3,1,1,2,4,1,1,26,29,47,29,12
3,4,4,1,3,3,5,3,2,4,2,4,5,1,4,2,4,4,1,4,3,5,4,1,3,3,5,3,1,4,3,4,4,1,4,3,4,4,2,4,3,4,5,1,4,3,5,5,1,3,3,5,5,1,3,3,4,4,1,4,34,53,50,14,44
3,4,3,3,3,3,4,3,2,4,3,3,4,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,4,4,3,3,3,4,3,3,3,36,45,41,35,38
3,3,2,3,3,3,3,2,3,3,3,3,3,4,3,3,3,2,4,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,33,36,28,38,36
5,5,4,1,4,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,5,4,1,5,5,5,5,2,5,5,5,5,1,5,5,4,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,4,2,5,60,59,57,16,59
2,1,3,4,3,5,1,3,4,2,3,1,1,4,4,3,1,3,4,3,5,1,3,1,3,3,1,2,3,3,3,1,3,3,3,1,1,4,3,4,4,1,1,2,3,3,1,1,3,3,5,1,3,3,3,2,1,1,3,4,39,12,28,37,38
1,3,3,5,3,1,4,1,5,2,1,5,2,4,2,1,4,3,5,3,1,5,1,5,2,1,3,4,5,3,1,2,3,5,3,1,5,2,5,4,1,3,2,3,3,1,4,4,1,3,1,4,2,5,3,1,2,4,3,2,12,44,31,51,33
5,5,4,3,5,4,5,5,1,5,5,4,3,4,5,4,5,3,4,5,4,4,4,1,5,5,5,4,3,5,4,5,3,4,5,4,5,4,3,5,5,4,3,3,5,4,5,5,3,5,5,5,5,3,5,5,5,3,4,5,54,57,46,36,60
3,3,2,3,3,3,3,2,3,4,3,3,2,4,3,3,3,2,4,3,2,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,33,36,24,38,37
2,2,2,5,3,2,3,3,4,3,2,1,2,5,3,4,3,1,5,3,2,1,1,5,3,3,2,2,5,3,3,2,2,5,3,2,1,2,5,4,2,1,2,5,3,3,2,2,5,3,3,2,2,5,3,2,2,2,5,2,30,22,23,59,36
1,2,1,3,1,3,5,3,3,1,1,3,5,1,1,1,1,5,3,1,3,5,3,2,1,3,3,3,1,1,1,3,5,3,2,1,3,4,3,1,3,2,5,1,1,3,1,3,3,1,1,4,5,3,1,2,3,3,1,1,23,35,45,27,13
4,5,3,2,3,3,5,4,1,4,3,5,5,3,4,3,5,4,3,4,3,5,3,1,3,3,5,3,2,3,2,5,4,3,4,2,5,4,3,4,4,5,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,4,3,4,37,60,49,29,42
4,5,3,2,3,3,5,4,2,4,3,4,5,3,4,3,5,4,3,4,3,5,3,2,3,3,5,4,2,3,3,5,4,3,4,2,5,4,3,4,4,4,5,2,3,4,5,5,3,3,3,5,5,3,3,4,5,4,2,4,39,58,50,30,42
1,1,3,5,3,1,3,1,5,1,1,3,1,1,1,1,1,3,3,3,1,5,1,5,3,1,1,3,5,3,1,1,3,3,3,1,5,1,5,3,1,1,1,3,3,1,1,3,3,3,1,1,1,5,3,1,1,3,1,1,12,24,24,44,30
2,3,3,4,3,3,4,3,4,3,2,2,3,4,3,3,3,3,4,3,2,2,2,4,3,3,3,3,4,3,2,3,3,4,3,3,2,3,4,4,2,2,3,3,3,2,3,3,2,3,3,3,3,4,3,2,3,3,4,3,29,33,35,45,37
3,3,5,2,3,4,5,5,2,4,3,4,5,1,4,3,3,5,3,4,4,5,5,2,3,4,4,5,2,4,3,4,5,3,4,2,5,5,3,4,4,3,5,2,5,3,5,5,2,3,5,5,5,1,3,4,4,5,1,4,42,50,60,24,45
1,2,3,5,3,1,3,2,5,2,1,4,2,4,2,1,3,3,4,3,1,5,1,5,2,2,2,3,4,3,1,2,3,5,3,1,4,1,5,3,1,2,2,3,3,1,1,4,1,3,1,2,2,5,3,1,2,3,2,2,13,32,29,48,32
3,3,5,4,3,4,5,5,2,4,3,4,5,1,4,3,3,5,3,3,3,5,5,1,3,5,3,5,2,5,3,4,5,3,3,2,5,5,3,3,5,3,5,1,5,3,5,5,3,3,5,5,5,1,2,4,3,5,1,3,43,48,60,25,41
5,3,4,2,5,5,5,5,1,5,5,3,4,2,5,5,4,3,3,4,5,2,5,1,5,5,4,4,2,5,5,4,4,2,4,4,4,5,1,4,5,4,5,2,5,5,5,5,1,3,5,4,5,1,2,5,4,2,2,5,59,46,51,20,52
3,1,3,5,3,5,1,2,5,3,3,1,1,3,5,3,1,3,3,3,5,1,3,1,3,3,1,1,1,3,3,5,3,3,2,1,1,5,3,4,4,1,1,2,3,4,1,1,3,3,5,1,5,3,3,3,1,1,1,4,42,16,29,33,39
5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,4,4,5,2,5,1,5,5,5,5,1,5,5,5,4,3,5,5,5,5,1,5,5,4,5,1,5,5,5,5,1,3,5,5,5,1,5,5,5,4,4,5,60,56,58,24,57
3,3,4,3,3,3,4,2,2,4,3,3,4,3,3,3,4,4,3,3,3,4,3,2,3,3,3,4,3,3,3,4,4,3,3,3,3,4,3,4,3,3,4,2,3,3,4,4,3,3,3,4,4,3,3,3,3,4,3,3,36,42,45,33,38
5,3,4,4,4,5,5,5,1,5,5,3,4,2,5,5,4,3,4,4,5,2,5,1,5,5,4,4,2,5,5,4,4,2,4,5,3,5,1,4,5,4,5,2,5,5,5,4,1,4,5,4,5,1,4,5,4,2,3,5,60,45,50,24,54
