,I would be quite bored by a visit to an art gallery.,I clean my office or home quite frequently.,"I rarely hold a grudge, even against people who have badly wronged me.",I feel reasonably satisfied with myself overall.,I would feel afraid if I had to travel in bad weather conditions.,"If I want something from a person I dislike, I will act very nicely toward that person in order to get it.",I'm interested in learning about the history and politics of other countries.,"When working, I often set ambitious goals for myself.",People sometimes tell me that I am too critical of others.,I rarely express my opinions in group meetings.,I sometimes can't help worrying about little things.,"If I knew that I could never get caught, I would be willing to steal a million dollars.",I would like a job that requires following a routine rather than being creative.,I often check my work over repeatedly to find any mistakes.,People sometimes tell me that I'm too stubborn.,"I avoid making ""small talk"" with people.","When I suffer from a painful experience, I need someone to make me feel comfortable.",Having a lot of money is not especially important to me.,I think that paying attention to radical ideas is a waste of time.,I make decisions based on the feeling of the moment rather than on careful thought.,People think of me as someone who has a quick temper.,I am energetic nearly all the time.,I feel like crying when I see other people crying.,I am an ordinary person who is no better than others.,I wouldn't spend my time reading a book of poetry.,"I plan ahead and organize things, to avoid scrambling at the last minute.","My attitude toward people who have treated me badly is ""forgive and forget"".",I think that most people like some aspects of my personality.,I don’t mind doing jobs that involve dangerous work.,"I wouldn't use flattery to get a raise or promotion at work, even if I thought it would succeed.",I enjoy looking at maps of different places.,I often push myself very hard when trying to achieve a goal.,I generally accept people’s faults without complaining about them.,"In social situations, I'm usually the one who makes the first move.",I worry a lot less than most people do.,I would be tempted to buy stolen property if I were financially tight.,"I would enjoy creating a work of art, such as a novel, a song, or a painting.","When working on something, I don't pay much attention to small details.",I am usually quite flexible in my opinions when people disagree with me.,I enjoy having lots of people around to talk with.,I can handle difficult situations without needing emotional support from anyone else.,"I would like to live in a very expensive, high-class neighborhood.",I like people who have unconventional views.,I make a lot of mistakes because I don't think before I act.,"I rarely feel anger, even when people treat me quite badly.","On most days, I feel cheerful and optimistic.","When someone I know well is unhappy, I can almost feel that person's pain myself.",I wouldn’t want people to treat me as though I were superior to them.,"If I had the opportunity, I would like to attend a classical music concert.",People often joke with me about the messiness of my room or desk.,"If someone has cheated me once, I will always feel suspicious of that person.",I feel that I am an unpopular person.,"When it comes to physical danger, I am very fearful.","If I want something from someone, I will laugh at that person's worst jokes.",I would be very bored by a book about the history of science and technology.,"Often when I set a goal, I end up quitting without having reached it.",I tend to be lenient in judging other people.,"When I'm in a group of people, I'm often the one who speaks on behalf of the group.","I rarely, if ever, have trouble sleeping due to stress or anxiety.","I would never accept a bribe, even if it were very large.",People have often told me that I have a good imagination.,"I always try to be accurate in my work, even at the expense of time.","When people tell me that I’m wrong, my first reaction is to argue with them.",I prefer jobs that involve active social interaction to those that involve working alone.,"Whenever I feel worried about something, I want to share my concern with another person.",I would like to be seen driving around in a very expensive car.,I think of myself as a somewhat eccentric person.,I don’t allow my impulses to govern my behavior.,Most people tend to get angry more quickly than I do.,People often tell me that I should try to cheer up.,I feel strong emotions when someone close to me is going away for a long time.,I think that I am entitled to more respect than the average person is.,Sometimes I like to just watch the wind as it blows through the trees.,"When working, I sometimes have difficulties due to being disorganized.",I find it hard to fully forgive someone who has done something mean to me.,I sometimes feel that I am a worthless person.,Even in an emergency I wouldn't feel like panicking.,I wouldn't pretend to like someone just to get that person to do favors for me.,I’ve never really enjoyed looking through an encyclopedia.,I do only the minimum amount of work needed to get by.,"Even when people make a lot of mistakes, I rarely say anything negative.",I tend to feel quite self-conscious when speaking in front of a group of people.,I get very anxious when waiting to hear about an important decision.,"I’d be tempted to use counterfeit money, if I were sure I could get away with it.",I don't think of myself as the artistic or creative type.,People often call me a perfectionist.,I find it hard to compromise with people when I really think I’m right.,The first thing that I always do in a new place is to make friends.,I rarely discuss my problems with other people.,I would get a lot of pleasure from owning expensive luxury goods.,I find it boring to discuss philosophy.,"I prefer to do whatever comes to mind, rather than stick to a plan.",I find it hard to keep my temper when people insult me.,Most people are more upbeat and dynamic than I generally am.,I remain unemotional even in situations where most people get very sentimental.,I want people to know that I am an important person of high status.,I have sympathy for people who are less fortunate than I am.,I try to give generously to those in need.,It wouldn’t bother me to harm someone I didn’t like.,People see me as a hard-hearted person.
"very emotionally unstable, very tense, very self-conscious, very nervous and very angry",4,2,1,1,5,4,1,4,5,5,5,4,4,5,4,5,5,2,4,5,5,1,5,4,5,1,1,1,1,4,2,5,2,1,1,4,1,2,1,1,1,2,4,5,1,1,5,5,2,4,5,5,5,4,4,5,1,1,1,3,3,4,5,1,1,4,4,1,1,5,5,5,1,5,5,5,1,4,4,4,1,5,5,4,5,5,5,1,5,2,2,5,5,5,1,5,2,1,4,4
"extremely gloomy, extremely unadventurous, extremely unenergetic, extremely silent and extremely timid",5,2,1,1,5,1,1,1,1,5,5,1,5,5,1,5,4,4,5,1,1,1,5,5,5,2,1,1,1,5,1,1,4,1,1,1,1,2,1,1,1,1,2,5,5,1,4,5,1,1,5,5,5,1,5,5,2,1,1,4,1,4,1,1,1,1,1,5,5,5,2,1,4,5,5,5,5,5,5,5,5,5,5,1,5,1,2,1,5,1,5,1,1,5,5,1,4,1,1,4
"extremely aesthetic, extremely sophisticated, extremely reflective, extremely emotionally aware and extremely socially progressive",1,4,4,4,2,1,5,4,4,2,4,1,1,5,4,5,4,5,1,1,1,2,5,4,5,3,2,4,1,5,4,2,5,2,4,1,5,1,5,3,2,2,5,2,4,1,5,5,5,1,2,4,2,2,1,4,5,4,2,5,5,5,1,5,4,1,5,5,4,2,5,1,5,1,4,2,5,5,1,1,4,4,4,1,4,4,4,2,2,1,1,2,2,4,2,1,5,5,1,1
"emotionally stable, calm, level-headed, relaxed and  contented",2,4,5,5,2,1,4,4,2,4,2,1,4,4,2,2,2,5,2,1,1,2,2,5,3,5,5,4,4,5,4,2,5,4,5,1,4,2,5,3,5,2,4,1,5,5,4,5,4,2,2,1,1,2,2,1,5,4,5,5,4,5,1,2,4,1,2,5,5,1,2,1,5,2,2,1,5,5,4,1,5,1,1,1,4,2,2,2,4,2,2,2,1,4,5,1,5,5,1,1
"unsophisticated, predictable, unintelligent, unanalytical and  unreflective",5,5,4,4,5,5,1,2,4,4,5,5,5,2,5,4,5,2,4,5,4,5,5,4,5,2,4,4,5,1,5,5,4,5,4,4,2,5,2,5,5,5,2,5,2,5,5,4,2,5,5,4,5,5,5,5,4,5,4,1,2,2,5,5,5,5,4,2,4,4,5,5,5,5,5,4,2,5,5,5,5,5,5,4,5,2,5,5,5,5,5,5,5,4,2,5,5,5,4,3
"very silent, very unenergetic, very unassertive, very unadventurous and very timid",4,2,4,2,5,4,2,1,2,5,5,1,4,4,1,4,4,4,4,2,1,1,4,5,4,2,4,2,1,4,2,1,4,1,2,1,1,4,4,1,1,1,2,4,4,1,4,5,4,2,4,4,5,1,4,4,4,1,2,2,2,4,1,1,2,1,1,4,4,4,4,1,4,4,4,4,4,5,4,4,5,5,5,1,4,2,4,1,5,1,4,1,2,5,4,1,4,2,1,2
"very humble, very generous, very unselfish, very kind and very moral",2,5,5,5,2,1,5,3,2,2,2,1,2,4,2,2,4,5,2,1,1,3,5,5,1,4,5,5,5,5,4,2,5,2,5,1,5,1,5,4,2,1,5,1,5,5,5,5,4,2,2,1,1,1,2,1,5,2,4,5,4,5,1,4,5,1,2,1,5,1,5,1,5,2,1,1,5,5,4,1,5,2,2,1,4,2,1,5,2,1,2,1,1,4,2,1,5,5,1,1
"extremely trustful, extremely moral, extremely altruistic, extremely humble and extremely unselfish",2,5,5,4,2,1,5,2,1,5,2,1,2,5,2,1,5,5,1,1,1,3,5,5,1,4,5,5,5,5,4,2,5,2,5,1,4,1,5,5,2,1,5,1,5,5,5,5,4,2,1,1,1,1,1,1,5,1,5,5,4,5,1,5,5,1,2,5,5,5,5,1,5,2,1,1,5,5,4,1,5,2,2,1,5,2,1,5,1,1,1,1,1,4,2,1,5,5,1,1
"very self-efficacious, very hardworking, very responsible, very organized and very thorough",2,5,5,5,1,1,5,5,2,1,1,1,2,5,4,2,1,4,2,1,1,5,2,1,5,5,2,5,2,5,4,5,2,5,5,1,2,1,2,2,5,2,4,1,2,5,2,5,4,1,2,1,1,5,1,1,2,5,5,5,2,5,1,2,2,1,1,5,5,1,2,1,1,1,2,1,5,5,5,1,2,1,1,1,5,5,4,2,2,1,1,1,1,1,4,1,5,5,1,1
"extremely friendly, extremely energetic, extremely assertive, extremely bold and extremely active",1,5,5,5,1,5,5,5,2,1,1,1,1,2,5,1,5,1,1,4,5,5,2,1,1,2,2,5,5,5,5,5,2,5,5,1,5,1,2,5,5,5,5,4,1,5,5,5,2,5,2,1,1,5,1,1,2,5,2,5,5,5,5,5,5,5,5,2,5,1,5,5,1,1,2,1,5,5,5,1,1,1,1,1,2,4,5,5,1,5,1,5,5,1,1,5,5,5,1,1
"very sympathetic, very trustful, very moral, very humble and very altruistic",2,4,5,4,2,1,5,2,2,2,4,1,2,5,2,2,5,5,2,1,1,2,5,5,2,2,5,5,1,5,4,2,5,2,2,1,4,1,5,4,2,1,5,2,5,5,5,5,4,2,2,1,2,1,2,2,5,2,2,5,4,5,1,5,5,1,2,5,5,5,5,1,5,2,2,1,4,5,4,1,5,4,2,1,4,2,1,5,1,1,1,1,1,4,1,1,5,5,1,1
"unselfconscious, calm, easygoing, happy and  contented",4,4,5,5,2,1,4,2,2,4,2,1,4,2,2,4,2,5,2,4,1,4,2,5,4,4,5,5,4,5,4,2,5,4,5,1,5,4,5,4,5,2,5,2,5,5,5,5,4,4,2,1,1,2,4,2,5,2,5,5,4,4,1,4,4,2,4,4,5,1,2,1,5,2,2,1,5,5,4,1,5,1,1,1,4,2,2,4,4,2,2,5,1,1,4,1,5,5,1,1
"a bit energetic, a bit extraverted, a bit friendly, a bit adventurous and daring and a bit cheerful",1,4,5,5,2,1,4,5,2,1,2,1,1,2,2,1,4,4,1,5,2,5,2,2,2,2,4,5,5,5,5,5,4,5,4,1,5,2,5,5,5,2,5,4,4,5,5,5,2,4,2,1,1,4,2,1,4,5,2,5,5,4,2,5,5,4,5,2,4,1,5,1,4,2,2,1,4,5,4,1,4,2,2,1,2,2,2,5,2,2,1,5,2,1,2,2,5,5,1,1
"neither unassertive nor assertive, neither gloomy nor cheerful, neither unadventurous nor adventurous and daring, neither unenergetic nor energetic, and neither introverted nor extraverted",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"neither unsophisticated nor sophisticated, neither unreflective nor reflective, neither emotionally closed nor emotionally aware, neither uncreative nor creative, and neither artistically unappreciative nor artistically appreciative",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
"very undisciplined, very disorganized, very lazy, very extravagant and very careless",4,1,4,2,2,4,2,1,3,2,4,5,1,1,3,4,3,4,4,5,3,1,3,4,5,1,2,3,1,2,3,1,4,2,4,4,4,5,4,3,2,4,3,5,2,3,4,4,2,5,3,2,4,5,5,5,4,2,4,5,1,1,4,4,4,5,4,1,4,4,4,3,4,5,4,4,2,2,4,5,4,3,2,5,2,1,4,2,4,5,4,5,4,4,2,3,3,2,2,3
"angry, self-conscious, irritable, depressed and  anxious",5,1,1,1,5,4,1,2,4,4,5,4,4,5,4,5,4,2,4,4,5,1,5,5,5,1,1,1,1,4,1,4,1,1,1,2,1,4,1,1,1,2,2,5,1,1,4,4,1,4,5,5,5,4,4,5,1,1,3,4,2,2,5,1,2,2,4,1,1,5,5,5,1,5,5,5,1,4,4,4,1,5,5,4,5,4,5,1,5,1,4,4,5,5,1,4,2,2,4,4
"very humble, very agreeable, very sympathetic, very cooperative and very kind",2,4,5,4,4,1,5,2,2,2,5,1,2,4,2,1,5,4,2,2,1,2,5,5,2,4,5,5,2,5,4,2,5,2,2,1,4,2,5,4,2,2,5,4,5,5,5,5,4,4,2,1,2,5,2,2,5,2,4,5,4,5,1,5,5,1,4,4,4,2,5,1,5,4,2,1,4,5,4,1,5,4,2,1,4,2,1,4,2,1,2,2,1,4,2,1,5,5,1,1
"neither easygoing nor anxious, neither relaxed nor tense, neither happy nor depressed, neither patient nor irritable, and neither level-headed nor impulsive",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
"extremely socially progressive, extremely intelligent, extremely analytical, extremely artistically appreciative and extremely curious",1,3,4,4,2,1,5,5,4,1,4,1,1,5,4,4,2,5,1,1,2,2,4,5,1,3,2,4,2,5,1,5,5,2,2,1,5,1,4,1,2,1,5,2,2,4,5,5,5,4,2,2,2,2,1,2,4,4,1,5,5,5,1,4,5,1,5,4,4,2,4,1,5,2,2,2,2,5,1,1,4,2,4,1,1,4,4,2,1,1,1,2,2,4,2,1,5,5,1,2
"a bit unintelligent, a bit unaesthetic, a bit uncreative, a bit unsophisticated and a bit unimaginative",4,4,3,2,4,4,2,2,3,4,4,4,4,2,4,4,4,3,4,4,3,2,3,4,5,2,3,3,4,4,3,2,4,2,3,4,2,4,2,4,2,2,2,4,3,3,3,4,2,4,4,4,4,4,4,4,3,2,2,4,1,3,4,4,4,4,2,3,3,4,4,2,2,5,4,4,2,4,4,4,4,4,4,4,5,1,4,2,4,4,4,4,4,4,3,4,3,3,1,3
"very irresponsible, very messy, very negligent, very extravagant and very impractical",4,1,5,3,1,5,2,1,2,1,1,5,1,1,4,2,5,1,3,5,3,5,2,4,5,1,4,4,5,1,2,1,2,5,5,5,5,5,1,5,2,1,5,5,2,4,2,2,2,5,2,2,2,5,5,5,5,2,5,2,5,1,5,4,2,5,5,1,4,5,2,5,5,5,2,2,1,2,5,5,5,2,1,5,2,1,5,1,4,5,4,5,5,4,2,5,2,2,4,2
"unadventurous, inactive, gloomy, unfriendly and  introverted",5,2,2,2,5,4,1,1,4,5,5,2,4,4,3,5,2,4,5,1,2,1,1,4,5,2,2,1,1,4,2,1,2,1,2,2,1,4,1,1,2,1,2,2,4,1,2,4,1,4,4,5,5,2,5,5,2,1,2,4,1,4,2,1,1,2,1,4,4,5,2,1,4,4,5,4,4,4,5,5,4,5,5,1,5,2,4,1,5,1,4,1,2,5,4,2,2,1,1,4
"unassertive, gloomy, unfriendly, unenergetic and  silent",4,2,3,1,4,2,2,1,3,5,4,3,4,3,2,5,3,3,4,3,1,1,3,4,4,2,2,2,2,3,2,1,3,1,2,3,2,3,2,1,2,2,3,4,4,1,3,4,2,3,4,4,4,1,4,4,3,1,2,3,2,3,1,1,1,2,2,3,3,4,3,1,4,4,4,4,3,3,4,4,5,5,4,3,4,2,3,1,5,2,4,3,3,5,4,1,3,2,2,4
"uncooperative, unkind, selfish, disagreeable and  unaltruistic",5,1,1,5,2,5,1,4,1,1,1,5,2,1,4,5,1,1,5,5,4,1,1,1,5,1,1,1,5,1,1,2,1,1,5,5,1,4,1,1,5,5,1,4,1,1,1,1,1,4,4,4,2,5,5,4,1,1,4,1,2,1,5,1,1,5,2,1,4,2,1,5,1,2,5,2,5,1,4,5,1,2,1,5,4,2,5,1,5,5,5,5,5,4,5,5,1,1,5,5
"a bit agreeable, a bit cooperative, a bit altruistic, a bit unselfish and a bit trustful",2,4,4,4,4,1,4,3,2,2,4,1,2,4,2,2,4,4,2,2,1,2,4,4,2,4,4,4,2,5,4,2,4,3,4,1,4,2,4,4,3,2,4,2,4,4,5,5,4,4,2,2,2,4,2,2,4,2,4,5,4,4,2,4,4,2,2,4,4,4,4,1,4,4,2,1,4,5,4,1,4,4,2,1,4,2,2,4,2,2,2,2,2,4,2,1,5,4,1,1
"orderly, self-disciplined, organized, conscientious and  thorough",2,5,4,5,2,1,4,5,4,2,2,1,5,5,4,4,2,4,2,1,1,2,2,4,4,5,2,4,1,5,4,5,2,2,4,1,2,1,2,2,5,2,2,1,4,4,2,5,4,1,4,1,2,1,2,1,2,4,4,5,2,5,1,2,2,1,1,5,4,1,2,1,2,1,4,1,5,5,5,1,2,2,2,1,5,5,4,1,4,1,2,1,1,4,4,1,4,4,1,1
"disorganized, lazy, undisciplined, irresponsible and  impractical",5,1,4,2,4,4,2,2,3,4,4,4,2,1,3,1,4,4,4,5,3,2,4,4,5,1,4,3,1,4,3,1,2,2,4,4,2,5,2,4,2,4,4,5,4,2,3,4,1,5,4,3,4,4,5,5,4,2,2,4,4,1,4,4,4,4,4,2,4,4,3,4,4,5,4,4,2,3,4,4,4,4,2,4,3,1,4,2,4,4,5,5,4,4,2,4,3,2,2,3
"very creative, very socially progressive, very curious, very intelligent and very imaginative",1,1,4,4,2,2,5,5,2,1,1,1,1,2,2,4,4,5,1,2,1,4,1,1,1,2,2,5,2,5,5,5,4,4,4,1,5,2,5,4,4,2,5,2,2,5,5,5,5,5,2,1,2,1,2,2,5,4,2,5,5,4,2,5,4,1,5,2,4,2,5,1,5,1,2,1,4,5,2,1,4,2,1,1,1,1,1,2,1,1,1,5,1,2,2,1,5,5,1,1
"extremely unsophisticated, extremely predictable, extremely unimaginative, extremely artistically unappreciative and extremely socially conservative",5,5,5,3,5,5,2,2,2,5,4,1,5,2,4,5,5,1,5,5,5,2,2,5,5,5,5,2,5,5,2,2,2,1,4,1,1,5,1,5,5,5,1,5,1,5,1,5,1,2,5,3,5,5,5,5,1,1,5,5,1,4,5,5,5,5,1,5,4,5,2,5,1,4,5,2,5,5,5,5,1,4,5,1,5,2,5,1,5,5,5,1,5,4,5,5,2,5,4,4
"very unaltruistic, very distrustful, very self-important, very selfish and very stingy",5,1,1,5,1,5,1,5,5,5,1,5,4,1,1,5,1,1,5,4,2,5,1,1,5,1,1,1,1,1,1,2,1,1,5,5,1,5,1,1,5,5,1,1,1,1,1,1,1,2,5,1,1,5,5,1,1,5,5,1,2,1,5,1,1,5,4,1,5,1,2,5,1,1,5,1,5,1,5,5,1,1,2,5,4,5,5,1,5,5,5,5,5,5,5,5,1,1,5,5
"very unenergetic, very inactive, very introverted, very unassertive and very unadventurous",4,2,4,2,5,2,2,1,2,5,4,1,4,4,2,5,4,4,4,4,1,1,3,4,4,2,4,2,1,4,2,1,4,1,2,2,1,4,4,1,2,2,3,2,4,1,4,4,2,4,4,4,4,1,5,4,4,1,4,3,3,3,1,1,1,1,2,4,4,4,2,2,4,4,4,4,4,4,4,4,4,5,4,1,4,2,2,1,5,1,4,2,2,5,4,1,4,2,1,2
"lazy, careless, negligent, messy and  undisciplined",5,1,4,2,2,4,1,1,2,4,2,4,2,1,3,4,4,4,4,5,3,1,2,4,5,1,4,3,4,2,3,1,4,1,5,4,1,5,2,2,2,2,4,4,4,2,2,3,1,5,2,4,3,5,5,5,4,2,4,2,4,1,4,3,2,3,4,2,4,4,2,3,4,5,2,3,4,2,4,5,4,2,1,4,4,1,4,2,4,4,4,5,4,4,2,2,2,1,4,2
"very calm, very patient, very easygoing, very happy and very emotionally stable",2,4,5,5,2,1,4,4,2,2,1,1,4,4,2,2,4,5,2,1,1,2,2,5,2,5,5,4,2,5,4,2,5,4,5,1,5,2,5,4,5,2,5,1,5,5,5,5,4,2,2,1,1,5,2,1,5,2,5,5,4,5,1,4,5,2,4,5,5,1,2,1,5,2,2,1,5,5,4,1,5,1,1,1,4,2,1,2,4,2,2,4,1,5,5,1,5,5,1,1
"extremely discontented, extremely angry, extremely impulsive, extremely irritable and extremely self-conscious",5,1,1,1,1,5,1,4,5,1,3,5,1,5,5,5,4,4,1,5,5,4,1,4,5,1,1,1,1,2,2,5,1,1,1,4,1,5,1,1,1,2,4,5,1,1,2,2,1,4,5,5,1,5,5,5,1,2,2,4,3,2,5,2,1,5,5,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,5,5,5,4,5,1,5,4,5,5,5,5,1,5,2,1,5,4
"very nervous, very tense, very impulsive, very discontented and very anxious",4,2,1,1,5,4,2,5,5,2,5,4,1,5,4,4,5,2,3,5,5,4,5,4,5,1,1,2,1,4,2,5,1,5,1,4,4,4,1,1,2,2,4,5,1,1,5,4,2,5,5,4,5,4,5,5,2,2,3,4,3,2,5,4,5,4,4,2,2,5,5,4,2,5,5,4,1,4,4,4,1,5,5,4,4,4,5,2,2,4,2,5,5,5,1,5,2,2,4,2
"unselfconscious, at ease, calm, happy and  relaxed",2,4,5,5,2,2,4,4,2,1,1,1,4,2,2,2,4,5,2,4,1,4,2,5,4,4,5,4,4,5,4,2,5,5,5,1,5,4,5,4,5,2,4,1,5,5,4,5,4,5,2,1,1,4,2,2,4,4,5,5,4,4,1,4,5,1,4,4,5,1,2,1,5,2,2,1,5,5,4,2,5,1,1,1,4,2,2,4,4,2,2,4,1,2,4,1,5,5,1,1
"messy, unsure, undisciplined, extravagant and  careless",4,1,4,2,2,4,2,4,3,1,4,4,1,1,4,4,4,2,2,5,4,4,4,4,4,1,3,4,5,2,3,2,2,4,4,4,5,5,4,5,2,5,5,5,2,2,4,4,3,5,3,3,2,5,4,5,4,2,2,2,4,2,5,4,4,5,4,1,4,4,4,4,4,5,4,4,1,2,4,4,4,2,4,4,2,1,4,2,2,5,4,5,5,4,2,4,4,2,2,3
"unimaginative, emotionally closed, unreflective, unintelligent and  artistically unappreciative",5,3,4,3,4,5,5,2,2,4,2,4,5,2,4,4,2,3,5,5,3,3,1,4,5,1,4,3,4,2,4,2,4,2,3,4,5,5,2,2,4,3,2,4,4,3,2,3,2,3,5,3,2,5,5,4,3,2,3,2,1,2,5,3,2,4,2,4,3,4,1,4,2,4,5,3,4,4,4,5,4,2,1,4,5,2,4,2,4,4,5,3,4,4,5,4,2,2,4,4
"extremely easygoing, extremely emotionally stable, extremely relaxed, extremely unselfconscious and extremely at ease",2,3,5,5,1,4,4,2,2,2,1,1,4,2,2,2,2,5,2,5,1,3,2,5,3,4,5,4,5,5,4,2,5,4,5,1,5,4,5,5,5,2,5,2,5,5,2,5,4,5,2,1,1,4,2,2,5,2,5,5,4,4,1,4,4,2,4,5,5,1,2,1,5,2,1,1,5,5,4,2,5,1,1,1,4,2,1,4,4,2,3,5,1,5,5,1,5,5,1,1
"imaginative, emotionally aware, reflective, intelligent and  artistically appreciative",1,1,3,4,2,2,5,4,1,2,4,1,1,2,4,4,4,5,1,2,1,2,5,4,1,2,2,4,1,5,5,1,4,2,4,1,5,2,4,1,2,2,5,2,2,1,5,5,5,4,2,2,2,2,2,2,4,2,2,5,5,4,2,3,1,2,4,1,4,4,5,1,5,4,4,2,2,5,4,1,4,2,2,1,1,2,2,2,2,1,1,4,2,4,2,1,5,5,1,1
"altruistic, trustful, honest, moral and  cooperative",2,4,5,5,2,1,5,4,2,1,2,1,2,5,2,2,5,5,2,1,1,2,5,5,2,4,5,5,2,5,4,2,5,4,2,1,4,1,5,4,2,1,5,1,4,5,5,5,4,2,2,2,2,1,2,1,5,2,4,5,4,5,1,5,5,1,2,5,4,4,5,1,5,2,2,1,4,5,4,1,5,2,2,1,4,2,2,5,2,1,2,1,2,4,2,1,5,5,1,1
"neither irresponsible nor responsible, neither lazy nor hardworking, neither undisciplined nor self-disciplined, neither impractical nor practical, and neither unsure nor self-efficacious",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"a bit self-important, a bit uncooperative, a bit disagreeable, a bit unaltruistic and a bit unkind",5,2,1,5,2,4,2,4,4,4,1,4,2,2,4,4,2,1,4,4,4,4,1,2,5,1,1,4,4,2,2,4,1,4,4,1,2,4,1,2,5,1,4,1,1,1,1,2,2,4,4,4,2,4,4,1,1,5,4,4,3,4,5,2,1,5,5,4,5,1,2,5,1,2,5,1,5,4,4,4,2,2,2,4,1,4,5,1,4,5,4,4,5,4,5,5,2,1,4,4
"a bit discontented, a bit angry, a bit tense, a bit self-conscious and a bit anxious",4,3,1,2,5,4,3,4,4,4,4,3,2,5,4,4,4,2,4,4,4,1,4,4,5,2,1,2,1,4,2,4,2,2,2,1,2,2,2,2,2,2,4,4,1,1,4,4,2,4,4,4,4,4,4,4,2,2,1,4,2,4,4,2,2,2,4,2,2,4,4,4,2,4,4,4,2,4,4,4,2,4,5,4,4,4,4,1,4,2,4,4,5,4,1,4,2,2,1,4
"very patient, very contented, very at ease, very level-headed and very calm",2,4,5,5,1,1,4,2,2,4,1,1,4,5,2,2,2,5,2,1,1,1,2,5,2,5,5,4,2,5,4,1,5,2,5,1,4,2,5,2,5,2,4,1,5,5,5,5,4,2,2,1,1,2,2,1,5,2,5,5,4,5,1,2,4,1,2,5,5,1,2,1,5,2,2,1,5,5,4,1,5,1,1,1,4,2,1,2,4,1,2,1,1,5,5,1,5,5,1,1
"a bit self-efficacious, a bit self-disciplined, a bit conscientious, a bit hardworking and a bit organized",2,4,4,4,2,2,4,4,2,1,2,1,4,4,2,2,2,4,2,1,1,4,2,2,2,4,2,4,2,5,4,4,4,4,4,1,3,1,3,2,4,2,4,1,4,4,4,4,4,1,2,1,2,2,2,2,2,4,4,5,4,4,2,2,2,2,2,4,4,2,2,1,2,2,2,1,4,5,4,1,2,2,2,1,4,4,4,2,4,2,2,1,2,2,4,2,4,4,1,1
"a bit disorganized, a bit lazy, a bit impractical, a bit unsure and a bit negligent",4,2,4,2,4,4,2,2,3,1,4,2,2,2,3,4,4,4,3,4,2,1,3,4,4,2,4,3,2,4,3,2,4,2,4,2,4,4,2,3,2,2,4,4,3,2,4,4,3,4,4,3,3,4,4,4,4,2,2,4,3,2,3,4,4,2,4,2,4,4,4,3,4,4,4,4,2,4,4,4,4,4,3,2,4,1,4,2,4,2,4,4,4,4,2,2,4,2,1,2
"very angry, very self-conscious, very nervous, very emotionally unstable and very depressed",4,2,1,1,5,4,2,2,5,5,5,4,4,5,4,5,5,2,4,5,5,1,5,5,5,1,1,1,1,1,2,4,1,1,1,4,2,5,1,1,1,1,2,5,1,1,5,4,1,5,5,5,5,4,5,5,2,1,1,2,2,2,5,1,2,2,4,1,1,5,5,4,1,5,5,5,1,2,4,4,1,5,5,4,5,4,5,1,5,2,4,5,5,5,1,4,2,2,4,4
"very unsure, very careless, very lazy, very undisciplined and very irresponsible",4,1,4,2,4,4,2,2,2,4,4,4,2,1,2,4,4,3,4,5,3,2,3,4,5,1,4,3,4,2,3,1,4,2,4,4,2,5,4,4,2,3,4,5,2,2,3,3,2,4,3,3,3,4,4,5,4,2,2,2,3,2,4,3,3,4,4,2,3,4,3,4,4,4,4,4,2,2,4,4,4,3,2,4,3,1,3,2,4,4,4,5,4,4,2,2,3,2,2,3
